Birth Rate,Business Tax Rate,CO2 Emissions,Ease of Business (clusters),Country/Region,Days to Start Business,Ease of Business,Energy Usage,GDP,Health Exp % GDP,Health Exp/Capita,Hours to do Tax,Infant Mortality Rate,Internet Usage,Lending Interest,Life Expectancy Female,Life Expectancy Male,Mobile Phone Usage,Population 0-14,Population 15-64,Population 65+,Population Total,Population Urban,Region,Tourism Inbound,Tourism Outbound,Year
0.021,0.107,81869,Moderate,Kuwait,35,,30815,1.06E+11,0.039,1463,98,0.01,0.508,0.062,75,73,0.919,0.253,0.724,0.023,2850102,0.982,Middle East,660000000,6799000000,12/1/2009
0.013,0.302,20917,Moderate,Lebanon,9,,6652,35139635158,0.074,604,180,0.009,0.301,0.096,81,77,0.563,0.247,0.67,0.083,4246924,0.871,Middle East,7157000000,4928000000,12/1/2009
0.022,0.216,40264,Very Friendly,Oman,12,,18279,48242913263,0.03,511,62,0.01,0.268,0.074,78,74,1.491,0.292,0.683,0.024,2663224,0.746,Middle East,1092000000,1295000000,12/1/2009
0.012,0.113,66120,Very Friendly,Qatar,7,,24942,97798348830,0.026,1647,36,0.008,0.531,0.07,79,77,1.246,0.146,0.843,0.011,1564082,0.985,Middle East,,,12/1/2009
0.021,0.145,431027,Very Friendly,Saudi Arabia,21,,175675,4.29E+11,0.041,582,79,0.015,0.38,,77,73,1.674,0.313,0.657,0.03,26796375,0.819,Middle East,6744000000,21312000000,12/1/2009
0.025,0.397,62112,Low,Syria,15,,21233,,0.035,95,336,0.014,0.173,0.1,77,73,0.477,0.361,0.602,0.036,21031546,0.553,Middle East,3781000000,980000000,12/1/2009
0.016,0.141,162602,Very Friendly,United Arab Emirates,15,,60672,2.55E+11,0.034,1336,12,0.008,0.64,,77,75,1.383,0.141,0.855,0.004,7718319,0.837,Middle East,7352000000,10347000000,12/1/2009
0.033,0.478,23058,Moderate,"Yemen",12,,7764,27838718233,0.053,65,248,0.048,0.1,0.18,64,61,0.374,0.427,0.547,0.027,22229625,0.312,Middle East,899000000,277000000,12/1/2009
,,,Not Clustered,American Samoa,,,,,,,,,,,,,,,,,56245,0.877,Oceania,,,12/1/2009
0.014,0.476,395094,Very Friendly,Australia,3,,122108,9.27E+11,0.09,4118,107,0.004,0.743,0.06,84,79,1.007,0.19,0.677,0.133,21691700,0.886,Oceania,28022000000,21891000000,12/1/2009
0.022,0.412,847,Friendly,Fiji,46,,,2925499821,0.042,143,150,0.02,0.17,0.079,72,66,0.751,0.292,0.662,0.047,852479,0.514,Oceania,724000000,110000000,12/1/2009
0.017,,873,Not Clustered,French Polynesia,,,,,,,,,0.446,,78,73,0.785,0.244,0.692,0.065,265412,0.566,Oceania,440000000,164000000,12/1/2009
0.018,,,Not Clustered,Guam,,,,,,,,,0.506,,81,75,,0.279,0.65,0.071,158621,0.94,Oceania,,,12/1/2009
0.024,0.318,40,Moderate,Kiribati,31,,,127125253,0.115,143,120,0.049,0.09,,70,65,0.103,0.343,0.619,0.038,96272,0.437,Oceania,2700000,10900000,12/1/2009
,0.648,103,Moderate,Marshall Islands,17,,,151560778,0.175,551,128,0.032,0.056,,,,,,,,52341,0.711,Oceania,3500000,,12/1/2009
0.024,0.587,99,Low,"Micronesia",16,,,277510923,0.134,357,128,0.033,0.154,0.154,69,68,0.264,0.374,0.588,0.039,103983,0.223,Oceania,27000000,8000000,12/1/2009
0.016,,2849,Not Clustered,New Caledonia,,,,,,,,,0.34,,81,72,0.863,0.241,0.668,0.091,245580,0.666,Oceania,141000000,170000000,12/1/2009
0.014,0.332,32325,Very Friendly,New Zealand,1,,17469,1.19E+11,0.1,2702,172,0.005,0.797,0.067,83,79,1.087,0.207,0.666,0.127,4315800,0.861,Oceania,4591000000,2580000000,12/1/2009
0.031,0.421,3333,Moderate,Papua New Guinea,51,,,7914594203,0.042,50,194,0.052,0.016,0.101,64,60,0.211,0.393,0.579,0.027,6704829,0.13,Oceania,2100000,132000000,12/1/2009
0.028,0.189,161,Friendly,Samoa,9,,,501065927,0.057,160,224,0.016,0.06,0.121,75,69,,0.385,0.565,0.05,184704,0.203,Oceania,115000000,20000000,12/1/2009
0.033,0.261,198,Friendly,Solomon Islands,56,,,597765363,0.078,91,80,0.028,0.04,0.153,68,66,0.097,0.409,0.559,0.032,514964,0.196,Oceania,50000000,37700000,12/1/2009
0.028,0.275,172,Friendly,Tonga,25,,,318522296,0.046,145,164,0.012,0.1,0.125,75,69,0.512,0.376,0.565,0.059,103557,0.233,Oceania,16800000,19100000,12/1/2009
0.028,0.084,117,Friendly,Vanuatu,47,,,610075807,0.039,103,120,0.016,0.075,0.055,73,69,0.57,0.385,0.576,0.039,230833,0.243,Oceania,214000000,28000000,12/1/2009
0.017,0.41,499,Friendly,Antigua and Barbuda,21,,,1206296296,0.046,638,207,0.009,0.42,0.101,78,73,1.563,0.267,0.661,0.073,86300,0.268,The Americas,305000000,54000000,12/1/2009
0.017,1.076,179639,Moderate,Argentina,26,,76075,3.78E+11,0.094,726,453,0.013,0.34,0.157,79,72,1.311,0.251,0.643,0.105,40023641,0.908,The Americas,4476000000,5766000000,12/1/2009
0.011,,2296,Not Clustered,Aruba,,,,2498932961,,,,,0.58,0.108,77,72,1.262,0.21,0.69,0.099,101418,0.434,The Americas,1224000000,265000000,12/1/2009
0.016,0.449,1643,Friendly,"Bahamas",31,,,7820420000,0.074,1640,58,0.012,0.339,0.055,78,71,1.012,0.23,0.702,0.068,354492,0.825,The Americas,2025000000,386000000,12/1/2009
0.013,,1624,Friendly,Barbados,,,,4592650000,0.08,1025,,0.014,0.647,0.092,77,72,1.208,0.195,0.701,0.104,279006,0.322,The Americas,1122000000,293000000,12/1/2009
0.025,0.332,414,Moderate,Belize,44,,,1338500000,0.058,259,147,0.016,0.117,0.141,76,70,0.537,0.36,0.601,0.039,301016,0.452,The Americas,256000000,43000000,12/1/2009
0.012,,466,Not Clustered,Bermuda,,,,5806378000,,,,,0.833,,82,77,1.311,,,,65636,1,The Americas,366000000,407000000,12/1/2009
0.027,0.8,14408,Low,Bolivia,50,,6203,17339992165,0.058,100,1080,0.036,0.168,0.124,68,64,0.647,0.365,0.589,0.046,9993406,0.66,The Americas,306000000,388000000,12/1/2009
0.016,0.656,367147,Moderate,Brazil,119,,240464,1.62E+12,0.088,733,2600,0.016,0.392,0.447,77,69,0.875,0.259,0.673,0.067,193490922,0.84,The Americas,5635000000,12897000000,12/1/2009
0.011,0.423,513937,Very Friendly,Canada,5,,251326,1.37E+12,0.114,4528,119,0.005,0.803,0.024,83,79,0.705,0.166,0.695,0.139,33628571,0.808,The Americas,15568000000,30065000000,12/1/2009
0.016,,587,Not Clustered,Cayman Islands,,,,,,,,,0.645,,,,2.003,,,,54275,1,The Americas,458000000,120000000,12/1/2009
0.014,0.248,67267,Very Friendly,Chile,27,,29484,1.72E+11,0.075,760,316,0.008,0.416,0.073,82,76,0.968,0.226,0.685,0.089,16991729,0.884,The Americas,2350000000,1504000000,12/1/2009
0.02,0.803,70850,Very Friendly,Colombia,20,,30815,2.34E+11,0.07,358,208,0.016,0.3,0.13,77,70,0.92,0.291,0.654,0.055,45802561,0.747,The Americas,2609000000,2301000000,12/1/2009
0.016,0.552,7818,Moderate,Costa Rica,60,,4561,29382692643,0.097,619,282,0.009,0.343,0.197,81,77,0.424,0.255,0.682,0.064,4601424,0.706,The Americas,2001000000,462000000,12/1/2009
0.01,,29901,Not Clustered,Cuba,,,12346,62078610000,0.117,651,,0.005,0.143,,81,77,0.055,0.177,0.701,0.121,11288826,0.765,The Americas,2082000000,,12/1/2009
0.013,,,Not Clustered,Curacao,,,,,,,,,,,80,72,1.402,0.2,0.67,0.13,145890,0.9,The Americas,378000000,258000000,12/1/2009
,0.37,128,Friendly,Dominica,13,,,482592593,0.05,342,117,0.011,0.42,0.1,,,1.387,,,,70996,0.678,The Americas,79000000,13000000,12/1/2009
0.022,0.384,20323,Moderate,Dominican Republic,13,,6941,46484962937,0.054,256,324,0.026,0.277,0.181,76,70,0.873,0.315,0.625,0.059,9884265,0.725,The Americas,4049000000,523000000,12/1/2009
0.022,0.349,30473,Moderate,Ecuador,64,,12678,62519686000,0.071,302,600,0.022,0.246,,78,73,0.897,0.313,0.627,0.061,14756424,0.625,The Americas,674000000,806000000,12/1/2009
0.021,0.348,6476,Moderate,El Salvador,17,,4214,20661000000,0.068,228,320,0.016,0.121,,76,67,1.224,0.328,0.604,0.068,6183484,0.638,The Americas,549000000,253000000,12/1/2009
0.016,,557,Not Clustered,Greenland,,,,1267711816,,,,,0.628,,73,68,0.945,,,,56323,0.841,The Americas,,,12/1/2009
0.019,0.453,253,Moderate,Grenada,20,,,771481468,0.062,462,140,0.012,0.241,0.11,75,70,1.097,0.279,0.648,0.073,104296,0.357,The Americas,112000000,10000000,12/1/2009
0.033,0.409,11844,Friendly,Guatemala,37,,9318,37733606156,0.071,190,344,0.029,0.093,0.138,74,67,1.237,0.419,0.537,0.044,13988988,0.489,The Americas,1179000000,862000000,12/1/2009
0.022,0.388,1555,Moderate,Guyana,30,,,2025565089,0.064,165,288,0.033,0.239,0.145,68,63,0.625,0.376,0.591,0.033,781055,0.282,The Americas,35000000,52000000,12/1/2009
0.027,0.404,2263,Low,Haiti,195,,2732,6584649419,0.065,43,184,0.06,0.081,0.173,63,60,0.374,0.365,0.59,0.044,9765153,0.505,The Americas,312000000,433000000,12/1/2009
0.027,0.441,7866,Moderate,Honduras,14,,4453,14587485644,0.091,173,224,0.022,0.098,0.194,75,70,1.123,0.374,0.584,0.043,7469844,0.511,The Americas,616000000,361000000,12/1/2009
0.016,0.499,8592,Friendly,Jamaica,8,,3022,12125023181,0.052,229,414,0.016,0.243,0.164,75,70,1.083,0.296,0.626,0.078,2681386,0.536,The Americas,2070000000,259000000,12/1/2009
0.02,0.51,446237,Very Friendly,Mexico,11,,175752,8.95E+11,0.064,526,517,0.015,0.263,0.071,79,74,0.715,0.305,0.636,0.058,116422752,0.775,The Americas,12542000000,8737000000,12/1/2009
0.024,0.632,4496,Moderate,Nicaragua,39,,2903,8380736990,0.077,109,240,0.023,0.073,0.14,77,70,0.582,0.351,0.604,0.045,5743329,0.57,The Americas,334000000,300000000,12/1/2009
0.021,0.438,8636,Friendly,Panama,12,,3367,25925100000,0.081,541,482,0.017,0.391,0.082,80,74,1.678,0.296,0.638,0.066,3615846,0.648,The Americas,2280000000,503000000,12/1/2009
0.025,0.35,4518,Moderate,Paraguay,35,,4476,15929903100,0.075,187,328,0.021,0.189,0.283,74,70,0.885,0.34,0.61,0.051,6347383,0.583,The Americas,225000000,229000000,12/1/2009
0.021,0.372,47356,Very Friendly,Peru,41,,17200,1.21E+11,0.053,234,380,0.016,0.314,0.21,76,71,0.854,0.304,0.637,0.059,28934303,0.766,The Americas,2440000000,1404000000,12/1/2009
0.012,0.606,,Very Friendly,Puerto Rico,7,,,96385638000,,,218,,0.415,,82,74,0.729,0.208,0.664,0.128,3740410,0.939,The Americas,3176000000,1386000000,12/1/2009
,,,Not Clustered,Sint Maarten (Dutch part),,,,,,,,,,,78,73,,,,,39133,1,The Americas,619000000,104000000,12/1/2009
,0.525,260,Friendly,St. Kitts and Nevis,19,,,708888889,0.05,686,155,0.009,0.69,0.088,,,1.459,,,,51731,0.318,The Americas,83000000,11000000,12/1/2009
0.017,0.344,385,Friendly,St. Lucia,14,,,1180000000,0.081,537,92,0.014,0.36,0.106,77,72,1.083,0.258,0.66,0.083,175200,0.192,The Americas,296000000,47000000,12/1/2009
0.017,,,Not Clustered,St. Martin (French part),,,,,,,,,,,82,75,,,,,29820,,The Americas,,,12/1/2009
0.017,0.41,202,Friendly,St. Vincent and the Grenadines,11,,,674814815,0.051,317,111,0.019,0.31,0.092,74,70,1.109,0.269,0.663,0.068,109249,0.484,The Americas,88000000,14000000,12/1/2009
0.019,0.279,2468,Low,Suriname,694,,,3875409836,0.061,457,199,0.023,0.314,0.117,73,67,1.469,0.29,0.647,0.064,520173,0.664,The Americas,70000000,35000000,12/1/2009
0.015,0.331,48177,Friendly,Trinidad and Tobago,43,,20277,19332270662,0.061,887,210,0.021,0.443,0.119,73,66,1.396,0.208,0.711,0.081,1322518,0.092,The Americas,548000000,136000000,12/1/2009
,,161,Not Clustered,Turks and Caicos Islands,,,,,,,,,,,,,,,,,30247,0.898,The Americas,,,12/1/2009
0.014,0.461,5311840,Very Friendly,United States,5,,2164458,1.44E+13,0.177,8009,187,0.006,0.71,0.033,81,76,0.886,0.2,0.672,0.128,306771529,0.806,The Americas,1.50E+11,1.06E+11,12/1/2009
0.015,0.419,7891,Friendly,Uruguay,65,,4134,30461322555,0.089,803,336,0.011,0.418,0.153,80,73,1.224,0.228,0.634,0.138,3360431,0.942,The Americas,1460000000,442000000,12/1/2009
0.021,0.604,185341,Low,"Venezuela",141,,69597,3.29E+11,0.058,665,864,0.014,0.327,0.199,77,71,0.984,0.298,0.647,0.055,28583040,0.887,The Americas,1055000000,2275000000,12/1/2009
0.012,,,Not Clustered,Virgin Islands (U.S.),,,,,,,,,0.274,,82,76,,0.208,0.662,0.13,106707,0.944,The Americas,1021000000,,12/1/2009
