Birth Rate,Business Tax Rate,CO2 Emissions,Ease of Business (clusters),Country/Region,Days to Start Business,Ease of Business,Energy Usage,GDP,Health Exp % GDP,Health Exp/Capita,Hours to do Tax,Infant Mortality Rate,Internet Usage,Lending Interest,Life Expectancy Female,Life Expectancy Male,Mobile Phone Usage,Population 0-14,Population 15-64,Population 65+,Population Total,Population Urban,Region,Tourism Inbound,Tourism Outbound,Year
0.021,0.107,71547,Moderate,Kuwait,35,,26399,80797945205,0.024,834,98,0.01,0.259,0.075,75,73,0.602,0.255,0.712,0.033,2296314,0.982,Middle East,413000000,4997000000,12/1/2005
0.014,0.354,16245,Moderate,Lebanon,46,,5023,21287562189,0.078,420,180,0.012,0.101,0.106,79,75,0.249,0.279,0.646,0.075,3986865,0.866,Middle East,5969000000,3565000000,12/1/2005
0.022,0.195,29893,Very Friendly,Oman,35,,10772,30905071771,0.026,331,52,0.011,0.067,0.071,77,72,0.529,0.351,0.624,0.025,2522325,0.724,Middle East,627000000,863000000,12/1/2005
0.015,,51881,Very Friendly,Qatar,,,16638,44530493222,0.03,1634,,0.009,0.247,0.067,78,77,0.873,0.237,0.749,0.014,821159,0.974,Middle East,760000000,1759000000,12/1/2005
0.023,0.145,397642,Very Friendly,Saudi Arabia,67,,145540,3.28E+11,0.035,466,69,0.017,0.127,,76,72,0.574,0.343,0.626,0.031,24690067,0.81,Middle East,4626000000,9087000000,12/1/2005
0.027,0.433,50634,Low,Syria,43,,20792,28858965517,0.041,63,336,0.016,0.056,0.08,77,73,0.162,0.386,0.58,0.034,18167367,0.538,Middle East,2035000000,584000000,12/1/2005
0.016,0.144,116149,Very Friendly,United Arab Emirates,19,,43231,1.81E+11,0.023,1030,12,0.008,0.4,,77,75,1.093,0.2,0.791,0.008,4148883,0.823,Middle East,3218000000,6186000000,12/1/2005
0.035,1.952,20044,Moderate,"Yemen",63,,6589,16753787028,0.046,42,248,0.056,0.01,0.18,63,60,0.113,0.457,0.517,0.026,20139661,0.289,Middle East,181000000,224000000,12/1/2005
,,,Not Clustered,American Samoa,,,,,,,,,,,,,,,,,59117,0.881,Oceania,,,12/1/2005
0.013,0.521,362685,Very Friendly,Australia,3,,113503,6.94E+11,0.085,3136,107,0.005,0.63,0.091,83,79,0.898,0.198,0.673,0.129,20394800,0.88,Oceania,19820000000,15656000000,12/1/2005
0.023,0.415,1364,Friendly,Fiji,46,,578,3006725015,0.036,132,140,0.02,0.085,0.068,71,66,0.249,0.306,0.653,0.041,822484,0.499,Oceania,722000000,132000000,12/1/2005
0.018,,851,Not Clustered,French Polynesia,,,,,,,,,0.215,,77,72,0.471,0.277,0.672,0.05,254884,0.564,Oceania,759000000,430000000,12/1/2005
0.019,,,Not Clustered,Guam,,,,,,,,,0.386,,79,74,,0.295,0.641,0.064,158401,0.936,Oceania,,,12/1/2005
0.025,0.318,62,Moderate,Kiribati,31,,8,106147384,0.101,118,120,0.05,0.04,,69,64,0.007,0.371,0.593,0.036,90468,0.436,Oceania,3100000,9300000,12/1/2005
0.035,0.648,84,Moderate,Marshall Islands,17,,29,137556823,0.173,462,128,0.033,0.039,,,,0.013,,,,52058,0.699,Oceania,5700000,400000,12/1/2005
0.026,0.596,117,Low,"Micronesia",16,,,249845593,0.121,285,128,0.037,0.119,0.164,69,67,0.133,0.388,0.572,0.04,106198,0.223,Oceania,21000000,7000000,12/1/2005
0.017,,2838,Not Clustered,New Caledonia,,,,,,,,,0.324,,79,72,0.587,0.269,0.662,0.069,234393,0.64,Oceania,149000000,122000000,12/1/2005
0.014,0.366,33920,Very Friendly,New Zealand,12,,16846,1.14E+11,0.084,2288,172,0.005,0.627,0.078,82,78,0.854,0.215,0.664,0.12,4133900,0.861,Oceania,5211000000,2671000000,12/1/2005
0.033,0.416,4613,Moderate,Papua New Guinea,51,,,4901584516,0.04,32,207,0.056,0.017,0.115,63,59,0.012,0.4,0.574,0.026,6095959,0.131,Oceania,9400000,57000000,12/1/2005
0.029,0.202,158,Friendly,Samoa,35,,57,412220560,0.05,114,224,0.017,0.034,0.114,74,68,0.133,0.396,0.556,0.048,179928,0.212,Oceania,74000000,20300000,12/1/2005
0.035,0.261,180,Friendly,Solomon Islands,56,,58,413909879,0.078,69,80,0.029,0.008,0.141,67,64,0.013,0.413,0.557,0.03,469306,0.178,Oceania,6400000,11200000,12/1/2005
0.029,0.275,158,Friendly,Tonga,32,,57,264812954,0.064,167,164,0.013,0.049,0.114,74,69,0.296,0.381,0.559,0.06,100960,0.232,Oceania,15000000,16000000,12/1/2005
0.029,0.084,55,Friendly,Vanuatu,47,,30,394962552,0.033,61,120,0.018,0.051,0.075,71,67,0.061,0.397,0.57,0.033,209375,0.231,Oceania,104000000,13000000,12/1/2005
0.019,0.515,411,Friendly,Antigua and Barbuda,31,,137,1001970945,0.045,544,184,0.011,0.27,0.114,77,72,1.042,0.283,0.644,0.073,82565,0.292,The Americas,309000000,40000000,12/1/2005
0.018,1.075,160952,Moderate,Argentina,30,,66973,2.23E+11,0.083,395,453,0.015,0.177,0.062,79,71,0.573,0.263,0.634,0.102,38647854,0.901,The Americas,3209000000,3554000000,12/1/2005
0.012,,2274,Not Clustered,Aruba,,,,2331005587,,,,,0.254,0.115,77,72,1.034,0.215,0.699,0.086,100031,0.449,The Americas,1097000000,250000000,12/1/2005
0.015,,1599,Friendly,"Bahamas",,,696,7706222000,0.06,1394,,0.013,0.25,0.055,77,71,0.692,0.256,0.682,0.062,329088,0.823,The Americas,2081000000,528000000,12/1/2005
0.013,,1353,Friendly,Barbados,,,390,3891500000,0.07,765,,0.015,0.525,0.092,76,72,0.754,0.206,0.686,0.108,273568,0.329,The Americas,1081000000,274000000,12/1/2005
0.027,0.347,396,Moderate,Belize,45,,161,1114200000,0.044,182,147,0.018,0.092,0.143,75,69,0.353,0.379,0.58,0.041,271920,0.463,The Americas,214000000,45000000,12/1/2005
0.013,,444,Not Clustered,Bermuda,,,,4868136000,,,,,0.654,,81,76,0.822,,,,64154,1,The Americas,429000000,239000000,12/1/2005
0.029,0.8,12325,Low,Bolivia,50,,5183,9549196256,0.056,57,1080,0.044,0.052,0.166,67,63,0.259,0.383,0.573,0.044,9354709,0.642,The Americas,345000000,257000000,12/1/2005
0.018,0.69,347309,Moderate,Brazil,152,,215332,8.82E+11,0.082,387,2600,0.02,0.21,0.554,76,68,0.463,0.276,0.663,0.062,186142403,0.828,The Americas,4168000000,5905000000,12/1/2005
0.011,0.475,563072,Very Friendly,Canada,3,,272206,1.16E+12,0.098,3452,119,0.005,0.717,0.044,83,78,0.528,0.177,0.692,0.131,32312000,0.801,The Americas,15887000000,22739000000,12/1/2005
,,513,Not Clustered,Cayman Islands,,,,,,,,,0.38,,,,1.665,,,,48623,1,The Americas,356000000,,12/1/2005
0.015,0.253,61730,Very Friendly,Chile,27,,28352,1.24E+11,0.066,497,316,0.008,0.312,0.067,81,75,0.647,0.249,0.671,0.08,16337749,0.874,The Americas,1682000000,1355000000,12/1/2005
0.021,0.837,60946,Very Friendly,Colombia,42,,27085,1.47E+11,0.058,197,456,0.018,0.11,0.146,76,69,0.506,0.308,0.642,0.051,43184026,0.736,The Americas,1574000000,1565000000,12/1/2005
0.017,0.552,7088,Moderate,Costa Rica,77,,3865,19964893807,0.077,364,402,0.009,0.221,0.247,81,76,0.255,0.279,0.662,0.059,4320130,0.657,The Americas,1810000000,556000000,12/1/2005
0.011,,26006,Not Clustered,Cuba,,,10758,42644200000,0.081,306,,0.005,0.097,,80,76,0.012,0.195,0.696,0.11,11292078,0.761,The Americas,2591000000,,12/1/2005
,,,Not Clustered,Curacao,,,,,,,,,,,,,,0.211,0.668,0.121,136708,0.905,The Americas,244000000,164000000,12/1/2005
,0.37,114,Friendly,Dominica,14,,41,361615918,0.05,255,147,0.012,0.385,0.099,,,0.737,,,,70542,0.666,The Americas,57000000,10000000,12/1/2005
0.024,0.355,19651,Moderate,Dominican Republic,74,,6840,33969724872,0.053,188,232,0.029,0.115,0.241,75,69,0.388,0.331,0.613,0.057,9343362,0.674,The Americas,3518000000,511000000,12/1/2005
0.024,0.353,29908,Moderate,Ecuador,69,,11048,41507085000,0.063,190,600,0.024,0.06,0.096,78,72,0.453,0.327,0.617,0.056,13777131,0.617,The Americas,488000000,644000000,12/1/2005
0.021,0.347,6454,Moderate,El Salvador,40,,4509,17093800000,0.072,202,320,0.02,0.042,,75,66,0.397,0.357,0.581,0.062,6072538,0.616,The Americas,656000000,288000000,12/1/2005
0.016,,609,Not Clustered,Greenland,,,,1702543477,,,,,0.577,,72,67,0.816,,,,56935,0.829,The Americas,,,12/1/2005
0.019,0.453,216,Moderate,Grenada,20,,79,700431791,0.061,412,140,0.013,0.205,0.101,74,69,0.455,0.3,0.623,0.077,102951,0.359,The Americas,71000000,10000000,12/1/2005
0.035,0.387,12453,Friendly,Guatemala,39,,7855,27211230374,0.065,138,344,0.033,0.057,0.13,73,66,0.356,0.432,0.526,0.043,12678919,0.472,The Americas,791000000,532000000,12/1/2005
0.022,0.39,1434,Moderate,Guyana,42,,495,824880550,0.053,58,288,0.036,,0.145,68,62,0.37,0.366,0.596,0.038,760834,0.283,The Americas,35000000,40000000,12/1/2005
0.029,0.404,2076,Low,Haiti,202,,2585,4154289832,0.044,20,184,0.066,0.064,0.41,61,58,0.054,0.381,0.578,0.042,9260879,0.441,The Americas,80000000,174000000,12/1/2005
0.029,0.44,7554,Moderate,Honduras,62,,3997,9672006169,0.077,109,424,0.026,0.065,0.188,74,69,0.186,0.398,0.56,0.041,6898825,0.485,The Americas,465000000,321000000,12/1/2005
0.018,0.499,10645,Friendly,Jamaica,8,,3717,11075778481,0.041,170,414,0.018,0.128,0.174,74,69,0.739,0.311,0.612,0.077,2643601,0.528,The Americas,1783000000,290000000,12/1/2005
0.022,0.557,435046,Very Friendly,Mexico,58,,170263,8.66E+11,0.059,478,552,0.017,0.172,0.097,78,73,0.426,0.323,0.624,0.053,110731826,0.763,The Americas,12801000000,8951000000,12/1/2005
0.025,0.635,4320,Moderate,Nicaragua,39,,2836,6322582497,0.061,71,240,0.026,0.026,0.121,75,69,0.205,0.378,0.581,0.041,5455219,0.559,The Americas,206000000,162000000,12/1/2005
0.022,0.439,6839,Friendly,Panama,18,,2884,15464700000,0.075,344,560,0.019,0.115,0.087,79,73,0.52,0.307,0.632,0.061,3365929,0.637,The Americas,1108000000,388000000,12/1/2005
0.026,0.545,3832,Moderate,Paraguay,74,,3954,8734651406,0.056,82,328,0.024,0.079,0.299,73,69,0.32,0.358,0.594,0.048,5904170,0.574,The Americas,96000000,130000000,12/1/2005
0.022,0.384,37136,Very Friendly,Peru,102,,13646,74147754854,0.045,128,424,0.022,0.171,0.255,75,70,0.201,0.32,0.626,0.054,27723281,0.75,The Americas,1438000000,970000000,12/1/2005
0.013,0.576,,Very Friendly,Puerto Rico,7,,,83914521341,,,140,,0.234,,82,74,0.53,0.222,0.657,0.122,3821362,0.941,The Americas,3239000000,1663000000,12/1/2005
,,,Not Clustered,Sint Maarten (Dutch part),,,,,,,,,,,,,,,,,36936,1,The Americas,659000000,94000000,12/1/2005
,0.523,235,Friendly,St. Kitts and Nevis,19,,79,536410666,0.036,389,172,0.011,0.34,0.1,,,1.038,,,,49139,0.32,The Americas,121000000,11000000,12/1/2005
0.017,0.357,367,Friendly,St. Lucia,20,,123,908558307,0.063,348,71,0.015,0.216,0.106,75,71,0.639,0.285,0.643,0.072,165407,0.231,The Americas,382000000,39000000,12/1/2005
0.018,,,Not Clustered,St. Martin (French part),,,,,,,,,,,81,75,,,,,27906,,The Americas,,,12/1/2005
0.018,0.45,198,Friendly,St. Vincent and the Grenadines,12,,67,551431645,0.037,185,76,0.019,0.092,0.096,74,69,0.649,0.285,0.643,0.072,108749,0.47,The Americas,104000000,15000000,12/1/2005
0.02,0.279,2380,Low,Suriname,694,,696,1793557833,0.068,243,199,0.026,0.064,0.174,72,66,0.466,0.299,0.64,0.061,499523,0.667,The Americas,96000000,94000000,12/1/2005
0.015,0.37,28581,Friendly,Trinidad and Tobago,43,,16880,16088526686,0.053,648,210,0.024,0.29,0.091,73,65,0.713,0.218,0.709,0.072,1296933,0.099,The Americas,593000000,234000000,12/1/2005
,,121,Not Clustered,Turks and Caicos Islands,,,,,,,,,,,,,,,,,26450,0.877,The Americas,,,12/1/2005
0.014,0.458,5826394,Very Friendly,United States,6,,2318861,1.31E+13,0.158,6732,325,0.007,0.68,0.062,80,75,0.683,0.205,0.671,0.123,295516599,0.799,The Americas,1.27E+11,1.00E+11,12/1/2005
0.015,0.713,5776,Friendly,Uruguay,45,,2957,17362872710,0.082,430,304,0.012,0.201,0.136,79,72,0.347,0.238,0.627,0.135,3325155,0.933,The Americas,699000000,331000000,12/1/2005
0.022,0.502,181630,Low,"Venezuela",141,,66558,1.46E+11,0.054,296,864,0.016,0.126,0.168,76,70,0.468,0.313,0.637,0.05,26725897,0.886,The Americas,722000000,1843000000,12/1/2005
0.015,,,Not Clustered,Virgin Islands (U.S.),,,,,,,,,0.273,,82,76,0.745,0.224,0.67,0.106,107863,0.937,The Americas,1432000000,,12/1/2005
