Birth Rate,Business Tax Rate,CO2 Emissions,Ease of Business (clusters),Country/Region,Days to Start Business,Ease of Business,Energy Usage,GDP,Health Exp % GDP,Health Exp/Capita,Hours to do Tax,Infant Mortality Rate,Internet Usage,Lending Interest,Life Expectancy Female,Life Expectancy Male,Mobile Phone Usage,Population 0-14,Population 15-64,Population 65+,Population Total,Population Urban,Region,Tourism Inbound,Tourism Outbound,Year
0.021,0.107,93696,Moderate,Kuwait,35,,32586,1.20E+11,0.028,1116,98,0.009,0.614,0.049,75,73,1.33,0.252,0.726,0.021,2991580,0.983,Middle East,574000000,7106000000,12/1/2010
0.013,0.302,20403,Moderate,Lebanon,9,,6382,38009950249,0.072,620,180,0.009,0.437,0.083,81,77,0.66,0.237,0.678,0.084,4341092,0.872,Middle East,8026000000,4868000000,12/1/2010
0.022,0.216,57202,Very Friendly,Oman,12,,23158,58813004375,0.028,582,62,0.01,0.358,0.068,78,74,1.643,0.274,0.701,0.025,2802768,0.752,Middle East,1246000000,1768000000,12/1/2010
0.012,0.113,70531,Very Friendly,Qatar,10,,28973,1.25E+11,0.021,1496,36,0.008,0.69,0.073,79,77,1.25,0.137,0.852,0.011,1749713,0.987,Middle East,,,12/1/2010
0.021,0.145,464481,Very Friendly,Saudi Arabia,21,,192004,5.27E+11,0.04,663,79,0.015,0.41,,77,73,1.892,0.307,0.663,0.03,27258387,0.821,Middle East,7536000000,22076000000,12/1/2010
0.025,0.397,61859,Low,Syria,13,,21649,,0.034,97,336,0.013,0.207,0.099,78,72,0.543,0.357,0.605,0.037,21532647,0.557,Middle East,6308000000,1598000000,12/1/2010
0.016,0.141,167597,Very Friendly,United Arab Emirates,15,,63099,2.87E+11,0.032,1283,12,0.008,0.68,,78,76,1.294,0.139,0.858,0.003,8441537,0.841,Middle East,8577000000,11818000000,12/1/2010
0.032,0.478,21852,Moderate,"Yemen",12,,8360,31743751169,0.051,66,248,0.046,0.124,0.238,64,61,0.487,0.42,0.553,0.027,22763008,0.317,Middle East,1161000000,252000000,12/1/2010
0.019,,,Not Clustered,American Samoa,,,,,,,,,,,,,,,,,55636,0.876,Oceania,,,12/1/2010
0.014,0.475,373081,Very Friendly,Australia,3,,122512,1.14E+12,0.089,5138,109,0.004,0.76,0.073,84,80,1.004,0.189,0.676,0.134,22031800,0.887,Oceania,32336000000,27534000000,12/1/2010
0.022,0.393,1291,Friendly,Fiji,46,,,3225095136,0.042,154,163,0.02,0.2,0.075,72,66,0.811,0.29,0.661,0.048,860559,0.518,Oceania,809000000,100000000,12/1/2010
0.017,,884,Not Clustered,French Polynesia,,,,,,,,,0.49,,78,73,0.805,0.238,0.695,0.068,268065,0.565,Oceania,405000000,160000000,12/1/2010
0.018,,,Not Clustered,Guam,,,,,,,,,0.54,,81,75,,0.275,0.652,0.073,159440,0.941,Oceania,,,12/1/2010
0.023,0.318,62,Moderate,Kiribati,31,,,150431114,0.112,162,120,0.048,0.091,,71,65,0.108,0.336,0.626,0.039,97743,0.438,Oceania,,,12/1/2010
,0.648,103,Moderate,Marshall Islands,17,,,163200000,0.16,542,128,0.032,0.07,,,,,,,,52428,0.713,Oceania,3300000,,12/1/2010
0.024,0.587,103,Low,"Micronesia",16,,,294117230,0.138,393,128,0.033,0.2,0.151,69,68,0.266,0.369,0.593,0.038,103619,0.223,Oceania,29000000,8000000,12/1/2010
0.017,,3920,Not Clustered,New Caledonia,,,,,,,,,0.42,,79,73,0.896,0.235,0.67,0.095,250000,0.673,Oceania,129000000,179000000,12/1/2010
0.015,0.347,31551,Very Friendly,New Zealand,1,,18287,1.43E+11,0.102,3260,172,0.005,0.805,0.063,83,79,1.078,0.205,0.665,0.13,4367800,0.862,Oceania,4904000000,3037000000,12/1/2010
0.03,0.421,3135,Moderate,Papua New Guinea,51,,,9480047959,0.041,57,194,0.051,0.013,0.104,64,60,0.278,0.391,0.582,0.028,6858945,0.13,Oceania,2500000,138000000,12/1/2010
0.028,0.189,161,Friendly,Samoa,9,,,572971727,0.064,201,224,0.016,0.07,0.107,76,69,,0.383,0.567,0.051,186029,0.201,Oceania,124000000,25200000,12/1/2010
0.033,0.262,202,Friendly,Solomon Islands,56,,,681587105,0.074,95,80,0.027,0.05,0.144,68,66,0.219,0.408,0.56,0.033,526447,0.2,Oceania,65400000,51200000,12/1/2010
0.027,0.254,158,Friendly,Tonga,25,,,369212477,0.048,172,164,0.012,0.16,0.115,75,69,0.522,0.375,0.567,0.059,104098,0.234,Oceania,,,12/1/2010
0.027,0.084,117,Friendly,Vanuatu,47,,,700804286,0.047,139,120,0.016,0.08,0.055,73,69,0.719,0.382,0.579,0.039,236299,0.246,Oceania,242000000,33000000,12/1/2010
0.017,0.41,513,Friendly,Antigua and Barbuda,21,,,1135555556,0.057,736,207,0.009,0.47,0.11,78,73,1.926,0.262,0.665,0.072,87233,0.262,The Americas,298000000,52000000,12/1/2010
0.017,1.076,180512,Moderate,Argentina,25,,78162,4.63E+11,0.082,751,453,0.013,0.45,0.106,79,72,1.414,0.249,0.645,0.106,40374224,0.91,The Americas,5629000000,6375000000,12/1/2010
0.011,,2321,Not Clustered,Aruba,,,,2467703911,,,,,0.62,0.107,77,73,1.297,0.208,0.689,0.103,101597,0.431,The Americas,1256000000,264000000,12/1/2010
0.016,0.449,2464,Friendly,"Bahamas",24,,,7888087000,0.074,1626,58,0.011,0.43,0.055,78,72,1.188,0.225,0.706,0.07,360498,0.825,The Americas,2159000000,369000000,12/1/2010
0.013,,1503,Friendly,Barbados,,,,4433700000,0.067,978,,0.014,0.681,0.087,77,72,1.248,0.193,0.703,0.104,280396,0.321,The Americas,1074000000,351000000,12/1/2010
0.024,0.332,422,Moderate,Belize,44,,,1398500000,0.058,265,147,0.016,0.14,0.139,76,70,0.629,0.355,0.606,0.039,308595,0.45,The Americas,264000000,39000000,12/1/2010
0.012,,477,Not Clustered,Bermuda,,,,5744414000,,,,,0.842,,82,77,1.358,,,,65124,1,The Americas,442000000,417000000,12/1/2010
0.026,0.8,15456,Low,Bolivia,49,,7341,19649631308,0.055,106,1080,0.035,0.224,0.099,69,64,0.707,0.36,0.593,0.047,10156601,0.664,The Americas,339000000,421000000,12/1/2010
0.016,0.663,419754,Moderate,Brazil,119,,265887,2.14E+12,0.09,989,2600,0.015,0.407,0.4,77,70,1.009,0.255,0.676,0.069,195210154,0.843,The Americas,6180000000,19340000000,12/1/2010
0.011,0.277,499137,Very Friendly,Canada,5,,250992,1.61E+12,0.114,5273,131,0.005,0.803,0.026,83,79,0.757,0.165,0.694,0.142,34005274,0.809,The Americas,18438000000,36975000000,12/1/2010
0.015,,590,Not Clustered,Cayman Islands,,,,,,,,,0.66,,,,1.812,,,,55509,1,The Americas,465000000,129000000,12/1/2010
0.014,0.245,72258,Very Friendly,Chile,22,,30920,2.18E+11,0.071,894,316,0.008,0.45,0.048,82,76,1.158,0.221,0.687,0.092,17150760,0.886,The Americas,2422000000,1808000000,12/1/2010
0.02,0.803,75680,Very Friendly,Colombia,14,,32235,2.87E+11,0.068,418,208,0.016,0.365,0.094,77,70,0.958,0.288,0.656,0.056,46444798,0.75,The Americas,2727000000,2373000000,12/1/2010
0.016,0.553,7770,Moderate,Costa Rica,60,,4646,36298327670,0.097,750,272,0.009,0.365,0.171,82,77,0.67,0.249,0.686,0.065,4669685,0.717,The Americas,2179000000,533000000,12/1/2010
0.01,,38364,Not Clustered,Cuba,,,11308,64328220000,0.106,583,,0.005,0.159,,81,77,0.089,0.173,0.702,0.124,11281768,0.766,The Americas,2218000000,,12/1/2010
0.014,,,Not Clustered,Curacao,,,,,,,,,,,,,1.383,0.198,0.67,0.132,149311,0.899,The Americas,438000000,282000000,12/1/2010
0.013,0.37,136,Friendly,Dominica,13,,,475185185,0.06,400,117,0.011,0.475,0.095,,,1.483,,,,71167,0.681,The Americas,95000000,13000000,12/1/2010
0.022,0.401,20964,Moderate,Dominican Republic,19,,7178,50980167048,0.055,278,324,0.026,0.314,0.121,76,70,0.888,0.312,0.628,0.06,10016797,0.738,The Americas,4209000000,554000000,12/1/2010
0.022,0.353,32636,Moderate,Ecuador,56,,12428,67513698000,0.072,335,654,0.021,0.29,,79,73,0.985,0.31,0.629,0.062,15001072,0.627,The Americas,786000000,863000000,12/1/2010
0.02,0.348,6249,Moderate,El Salvador,17,,4210,21418300000,0.069,238,320,0.015,0.159,,76,67,1.238,0.321,0.61,0.069,6218195,0.643,The Americas,646000000,280000000,12/1/2010
0.015,,634,Not Clustered,Greenland,,,,,,,,,0.63,,73,69,1.014,,,,56905,0.844,The Americas,,,12/1/2010
0.019,0.453,260,Moderate,Grenada,15,,,771111097,0.06,438,140,0.012,0.27,0.106,75,70,1.165,0.275,0.652,0.072,104677,0.357,The Americas,112000000,10000000,12/1/2010
0.032,0.409,11118,Friendly,Guatemala,37,,10251,41338007893,0.069,198,344,0.028,0.105,0.133,75,68,1.26,0.415,0.541,0.044,14341576,0.493,The Americas,1379000000,1002000000,12/1/2010
0.022,0.388,1701,Moderate,Guyana,24,,,2259288396,0.066,188,288,0.032,0.299,0.145,68,63,0.713,0.376,0.592,0.033,786126,0.282,The Americas,80000000,73000000,12/1/2010
0.027,0.404,2120,Low,Haiti,105,,2409,6622541529,0.067,45,184,0.073,0.084,0.175,64,60,0.404,0.362,0.594,0.045,9896400,0.52,The Americas,169000000,431000000,12/1/2010
0.027,0.441,8108,Moderate,Honduras,14,,4567,15839344592,0.087,176,224,0.021,0.111,0.189,75,70,1.247,0.368,0.589,0.043,7621204,0.517,The Americas,627000000,406000000,12/1/2010
0.015,0.487,7158,Friendly,Jamaica,8,,2830,13230844040,0.053,255,414,0.016,0.277,0.205,76,70,1.161,0.29,0.631,0.078,2690824,0.537,The Americas,2095000000,235000000,12/1/2010
0.02,0.505,443674,Very Friendly,Mexico,7,,178924,1.05E+12,0.063,603,404,0.014,0.311,0.053,79,74,0.775,0.3,0.64,0.06,117886404,0.778,The Americas,12628000000,9001000000,12/1/2010
0.024,0.632,4547,Moderate,Nicaragua,39,,2951,8938210560,0.076,112,222,0.022,0.1,0.133,77,71,0.681,0.345,0.609,0.046,5822209,0.573,The Americas,309000000,329000000,12/1/2010
0.02,0.438,9633,Friendly,Panama,9,,3710,28814100000,0.085,627,482,0.017,0.401,0.077,80,74,1.807,0.293,0.639,0.068,3678128,0.651,The Americas,2552000000,575000000,12/1/2010
0.024,0.35,5075,Moderate,Paraguay,35,,4789,20030529733,0.087,271,311,0.021,0.198,0.26,74,70,0.917,0.335,0.613,0.052,6459721,0.585,The Americas,243000000,269000000,12/1/2010
0.021,0.371,57579,Very Friendly,Peru,26,,19207,1.49E+11,0.049,257,380,0.015,0.348,0.19,77,71,0.995,0.3,0.64,0.06,29262830,0.769,The Americas,2475000000,1640000000,12/1/2010
0.011,0.636,,Very Friendly,Puerto Rico,7,,,98381268000,,,218,,0.453,,82,74,0.791,0.205,0.665,0.13,3721208,0.938,The Americas,3211000000,1180000000,12/1/2010
,,,Not Clustered,Sint Maarten (Dutch part),,,,,,,,,,,,,,,,,37850,1,The Americas,681000000,105000000,12/1/2010
,0.525,249,Friendly,St. Kitts and Nevis,19,,,692222222,0.054,739,155,0.009,0.76,0.086,,,1.528,,,,52352,0.318,The Americas,90000000,13000000,12/1/2010
0.016,0.34,403,Friendly,St. Lucia,14,,,1252222222,0.078,525,92,0.014,0.433,0.106,77,72,1.117,0.253,0.663,0.085,177397,0.185,The Americas,309000000,48000000,12/1/2010
0.017,,,Not Clustered,St. Martin (French part),,,,,,,,,,,82,76,,,,,30235,,The Americas,,,12/1/2010
0.017,0.387,209,Friendly,St. Vincent and the Grenadines,10,,,681481481,0.047,293,111,0.019,0.385,0.092,74,70,1.206,0.265,0.668,0.067,109316,0.488,The Americas,86000000,15000000,12/1/2010
0.018,0.279,2384,Low,Suriname,694,,,4368033802,0.058,483,199,0.022,0.316,0.116,74,67,0.993,0.286,0.649,0.064,524960,0.663,The Americas,69000000,41000000,12/1/2010
0.015,0.331,50682,Friendly,Trinidad and Tobago,41,,21370,20758191858,0.052,805,210,0.021,0.485,0.093,73,66,1.426,0.207,0.71,0.083,1328095,0.091,The Americas,630000000,97000000,12/1/2010
,,161,Not Clustered,Turks and Caicos Islands,,,,,,,,,,,,,,,,,30993,0.902,The Americas,,,12/1/2010
0.013,0.465,5433057,Very Friendly,United States,5,,2215504,1.50E+13,0.177,8254,187,0.006,0.717,0.033,81,76,0.913,0.198,0.671,0.131,309326295,0.808,The Americas,1.65E+11,1.10E+11,12/1/2010
0.015,0.419,6645,Friendly,Uruguay,65,,4174,38881102075,0.087,998,336,0.011,0.464,0.103,80,73,1.316,0.225,0.636,0.139,3371982,0.944,The Americas,1669000000,549000000,12/1/2010
0.021,0.519,201747,Low,"Venezuela",141,,75502,3.94E+11,0.047,639,864,0.014,0.374,0.183,77,71,0.96,0.295,0.649,0.056,29043283,0.888,The Americas,794000000,2238000000,12/1/2010
0.011,,,Not Clustered,Virgin Islands (U.S.),,,,,,,,,0.312,,82,76,,0.207,0.656,0.137,106267,0.946,The Americas,1013000000,,12/1/2010
