Birth Rate,Business Tax Rate,CO2 Emissions,Ease of Business (clusters),Country/Region,Days to Start Business,Ease of Business,Energy Usage,GDP,Health Exp % GDP,Health Exp/Capita,Hours to do Tax,Infant Mortality Rate,Internet Usage,Lending Interest,Life Expectancy Female,Life Expectancy Male,Mobile Phone Usage,Population 0-14,Population 15-64,Population 65+,Population Total,Population Urban,Region,Tourism Inbound,Tourism Outbound,Year
0.011,0.113,,Very Friendly,Qatar,9,,33285,1.70E+11,0.019,1738,36,0.007,0.69,0.055,79,77,1.205,0.134,0.856,0.01,1910902,0.988,Middle East,4463000000,7813000000,12/1/2011
0.02,0.145,,Very Friendly,Saudi Arabia,21,,187070,6.70E+11,0.035,721,79,0.014,0.475,,77,74,1.935,0.302,0.669,0.029,27761728,0.823,Middle East,9317000000,18202000000,12/1/2011
0.025,0.397,,Low,Syria,13,,19986,,0.034,102,336,0.013,0.225,,78,72,0.592,0.355,0.607,0.038,21961676,0.561,Middle East,,,12/1/2011
0.016,0.141,,Very Friendly,United Arab Emirates,13,,66108,3.49E+11,0.031,1375,12,0.007,0.78,,78,76,1.314,0.14,0.857,0.003,8925096,0.844,Middle East,,,12/1/2011
0.032,0.327,,Moderate,"Yemen",12,,7260,29207296703,0.05,63,248,0.044,0.149,0.25,64,61,0.501,0.413,0.559,0.028,23304206,0.323,Middle East,780000000,258000000,12/1/2011
,,,Not Clustered,American Samoa,,,,,,,,,,,,,,,,,55274,0.875,Oceania,,,12/1/2011
0.014,0.473,,Very Friendly,Australia,3,,122888,1.39E+12,0.092,6114,109,0.004,0.795,0.077,84,80,1.046,0.189,0.674,0.137,22340000,0.889,Oceania,34207000000,33328000000,12/1/2011
0.021,0.383,,Friendly,Fiji,45,,,3753485389,0.038,167,163,0.02,0.28,0.075,73,67,0.838,0.289,0.661,0.05,867921,0.522,Oceania,933000000,115000000,12/1/2011
0.017,,,Not Clustered,French Polynesia,,,,,,,,,0.49,,78,74,0.823,0.233,0.698,0.07,270874,0.563,Oceania,384000000,168000000,12/1/2011
0.018,,,Not Clustered,Guam,,,,,,,,,0.577,,81,76,,0.271,0.654,0.075,160858,0.942,Oceania,,,12/1/2011
0.023,0.318,,Moderate,Kiribati,31,,,172253739,0.108,181,120,0.047,0.1,,71,65,0.139,0.33,0.631,0.039,99250,0.439,Oceania,,,12/1/2011
,0.648,,Moderate,Marshall Islands,17,,,170700000,0.16,567,128,0.032,0.081,,,,,,,,52495,0.716,Oceania,,,12/1/2011
0.024,0.59,,Low,"Micronesia",16,,,310287519,0.137,412,128,0.032,0.228,0.144,70,68,0.267,0.364,0.597,0.039,103424,0.223,Oceania,26000000,8000000,12/1/2011
0.016,,,Not Clustered,New Caledonia,,,,,,,,,0.5,,79,73,0.91,0.231,0.671,0.098,254000,0.679,Oceania,153000000,176000000,12/1/2011
0.014,0.344,,Very Friendly,New Zealand,1,,18167,1.64E+11,0.103,3715,172,0.005,0.812,0.061,83,79,1.092,0.204,0.663,0.133,4405200,0.862,Oceania,5546000000,3462000000,12/1/2011
0.03,0.421,,Moderate,Papua New Guinea,51,,,12393604089,0.042,74,194,0.05,0.02,0.108,64,60,0.342,0.387,0.584,0.028,7012977,0.13,Oceania,3500000,,12/1/2011
0.027,0.189,,Friendly,Samoa,9,,,631791993,0.07,245,224,0.016,0.11,0.1,76,70,,0.381,0.569,0.051,187429,0.199,Oceania,135000000,22200000,12/1/2011
0.032,0.262,,Friendly,Solomon Islands,42,,,868574141,0.077,124,80,0.026,0.06,0.132,69,66,0.511,0.406,0.561,0.033,537997,0.205,Oceania,86700000,66000000,12/1/2011
0.027,0.254,,Friendly,Tonga,16,,,423038017,0.05,219,164,0.011,0.25,0.114,75,69,0.526,0.374,0.568,0.058,104554,0.234,Oceania,,,12/1/2011
0.027,0.084,,Friendly,Vanuatu,35,,,785745262,0.038,125,120,0.015,0.092,0.055,73,69,0.644,0.378,0.582,0.04,241778,0.249,Oceania,252000000,39000000,12/1/2011
0.017,0.41,,Friendly,Antigua and Barbuda,21,,,1127037037,0.055,703,207,0.008,0.53,0.109,78,73,1.997,0.258,0.67,0.072,88152,0.257,The Americas,312000000,50000000,12/1/2011
0.017,1.077,,Moderate,Argentina,25,,80112,5.58E+11,0.079,866,415,0.013,0.51,0.141,80,72,1.491,0.246,0.646,0.107,40728738,0.911,The Americas,6060000000,7477000000,12/1/2011
0.011,,,Not Clustered,Aruba,,,,2584463687,,,,,0.69,0.097,78,73,,0.204,0.689,0.107,101932,0.427,The Americas,1360000000,289000000,12/1/2011
0.015,0.466,,Friendly,"Bahamas",24,,,7872584000,0.075,1622,58,0.011,0.65,0.051,78,72,0.816,0.22,0.708,0.072,366331,0.826,The Americas,2223000000,347000000,12/1/2011
0.013,0.411,,Friendly,Barbados,18,,,4368900000,0.072,935,245,0.014,0.718,0.087,77,73,1.235,0.191,0.704,0.105,281804,0.319,The Americas,,,12/1/2011
0.024,0.332,,Moderate,Belize,44,,,1489000000,0.058,264,147,0.015,0.187,0.134,77,71,0.703,0.349,0.612,0.039,316280,0.447,The Americas,248000000,37000000,12/1/2011
0.012,,,Not Clustered,Bermuda,,,,5550771000,,,,,0.883,,82,77,,,,,64564,1,The Americas,472000000,413000000,12/1/2011
0.026,0.8,,Low,Bolivia,49,,7704,23948541156,0.05,115,1080,0.033,0.3,0.109,69,65,0.809,0.356,0.596,0.048,10324445,0.669,The Americas,499000000,410000000,12/1/2011
0.015,0.663,,Moderate,Brazil,119,,270028,2.48E+12,0.089,1119,2600,0.014,0.457,0.439,77,70,1.19,0.25,0.679,0.071,196935134,0.846,The Americas,6830000000,25070000000,12/1/2011
0.011,0.261,,Very Friendly,Canada,5,,251845,1.78E+12,0.109,5656,131,0.005,0.83,0.03,83,79,0.794,0.164,0.691,0.145,34342780,0.811,The Americas,19989000000,41234000000,12/1/2011
0.015,,,Not Clustered,Cayman Islands,,,,,,,,,0.695,,,,1.71,,,,56601,1,The Americas,472000000,145000000,12/1/2011
0.014,0.245,,Very Friendly,Chile,8,,33574,2.51E+11,0.071,1022,316,0.007,0.522,0.09,82,76,1.289,0.217,0.688,0.094,17308449,0.888,The Americas,2751000000,2047000000,12/1/2011
0.019,0.764,,Very Friendly,Colombia,14,,31613,3.35E+11,0.065,466,193,0.015,0.404,0.112,77,70,0.981,0.284,0.658,0.058,47078792,0.753,The Americas,2992000000,2842000000,12/1/2011
0.016,0.553,,Moderate,Costa Rica,60,,4655,41237296807,0.102,883,246,0.009,0.392,0.161,82,77,0.877,0.244,0.689,0.067,4737680,0.729,The Americas,2375000000,522000000,12/1/2011
0.01,,,Not Clustered,Cuba,,,11187,68233900000,0.106,648,,0.006,0.16,,81,77,0.117,0.169,0.703,0.127,11276053,0.767,The Americas,2503000000,,12/1/2011
0.013,,,Not Clustered,Curacao,,,,,,,,,,,81,74,1.361,0.197,0.669,0.134,150612,0.898,The Americas,540000000,321000000,12/1/2011
,0.371,,Friendly,Dominica,12,,,491481481,0.06,402,117,0.011,0.513,0.088,,,1.526,,,,71401,0.684,The Americas,113000000,12000000,12/1/2011
0.022,0.412,,Moderate,Dominican Republic,19,,7382,55433248935,0.054,293,324,0.025,0.38,0.156,76,70,0.864,0.308,0.631,0.061,10147598,0.749,The Americas,4436000000,545000000,12/1/2011
0.021,0.353,,Moderate,Ecuador,56,,12942,76769729000,0.069,362,654,0.02,0.314,,79,73,1.006,0.306,0.631,0.063,15246481,0.629,The Americas,849000000,917000000,12/1/2011
0.02,0.348,,Moderate,El Salvador,17,,4319,23139000000,0.068,252,320,0.015,0.189,,77,67,1.329,0.313,0.617,0.07,6256242,0.648,The Americas,729000000,244000000,12/1/2011
0.014,,,Not Clustered,Greenland,,,,,,,,,0.64,,,,1.037,,,,56890,0.848,The Americas,,,12/1/2011
0.019,0.453,,Moderate,Grenada,15,,,778518505,0.065,481,140,0.011,0.3,0.107,75,70,1.15,0.272,0.656,0.072,105074,0.356,The Americas,117000000,10000000,12/1/2011
0.032,0.409,,Friendly,Guatemala,37,,10163,47654789735,0.067,215,344,0.028,0.123,0.134,75,68,1.325,0.412,0.544,0.045,14706578,0.498,The Americas,1350000000,935000000,12/1/2011
0.021,0.359,,Moderate,Guyana,20,,,2576602497,0.068,221,263,0.032,0.31,0.145,69,63,0.669,0.373,0.595,0.033,790882,0.283,The Americas,95000000,79000000,12/1/2011
0.026,0.404,,Low,Haiti,105,,3211,7516834160,0.085,62,184,0.057,0.09,0.116,64,61,0.419,0.358,0.598,0.045,10032864,0.535,The Americas,162000000,458000000,12/1/2011
0.026,0.436,,Moderate,Honduras,14,,4740,17710325578,0.084,187,224,0.02,0.159,0.186,76,71,1.037,0.362,0.594,0.043,7776669,0.523,The Americas,642000000,446000000,12/1/2011
0.015,0.443,,Friendly,Jamaica,7,,3066,14433926129,0.052,273,414,0.015,0.374,0.195,76,71,1.069,0.284,0.637,0.079,2699838,0.539,The Americas,2055000000,213000000,12/1/2011
0.019,0.527,,Very Friendly,Mexico,6,,186171,1.17E+12,0.06,609,347,0.014,0.372,0.049,79,75,0.792,0.295,0.643,0.061,119361233,0.781,The Americas,12458000000,9704000000,12/1/2011
0.024,0.669,,Moderate,Nicaragua,39,,3038,9898547558,0.076,124,207,0.021,0.106,0.105,77,71,0.817,0.339,0.615,0.046,5905146,0.575,The Americas,378000000,380000000,12/1/2011
0.02,0.436,,Friendly,Panama,8,,4058,33270500000,0.079,664,482,0.016,0.427,0.069,80,74,1.801,0.29,0.641,0.069,3740282,0.654,The Americas,2925000000,665000000,12/1/2011
0.024,0.35,,Moderate,Paraguay,35,,4858,25071193102,0.089,352,387,0.02,0.248,0.174,74,70,0.993,0.331,0.616,0.053,6573097,0.587,The Americas,281000000,309000000,12/1/2011
0.02,0.366,,Very Friendly,Peru,25,,20582,1.71E+11,0.047,283,309,0.014,0.36,0.187,77,72,1.096,0.296,0.643,0.061,29614887,0.773,The Americas,2912000000,1764000000,12/1/2011
0.011,0.631,,Very Friendly,Puerto Rico,6,,,1.00E+11,,,218,,0.48,,82,75,0.84,0.201,0.666,0.132,3686580,0.938,The Americas,3143000000,1196000000,12/1/2011
,,,Not Clustered,Sint Maarten (Dutch part),,,,,,,,,,,,,,,,,38486,1,The Americas,729000000,112000000,12/1/2011
,0.525,,Friendly,St. Kitts and Nevis,19,,,728148148,0.058,820,203,0.008,0.776,0.094,,,1.454,,,,52971,0.318,The Americas,94000000,14000000,12/1/2011
0.016,0.344,,Friendly,St. Lucia,15,,,1295925926,0.076,513,92,0.013,0.45,0.1,77,72,1.208,0.248,0.666,0.086,179271,0.185,The Americas,321000000,48000000,12/1/2011
0.017,,,Not Clustered,St. Martin (French part),,,,,,,,,,,82,76,,,,,30615,,The Americas,,,12/1/2011
0.017,0.387,,Friendly,St. Vincent and the Grenadines,10,,,677037037,0.049,310,111,0.018,0.43,0.091,74,70,1.205,0.261,0.671,0.068,109357,0.491,The Americas,92000000,13000000,12/1/2011
0.018,0.279,,Low,Suriname,694,,,4363219094,0.06,490,199,0.022,0.32,0.118,74,67,1.007,0.283,0.652,0.065,529761,0.663,The Americas,69000000,49000000,12/1/2011
0.015,0.291,,Friendly,Trinidad and Tobago,41,,20918,23676348287,0.053,935,210,0.02,0.552,0.08,73,66,1.37,0.207,0.708,0.085,1333082,0.089,The Americas,650000000,192000000,12/1/2011
,,,Not Clustered,Turks and Caicos Islands,,,,,,,,,,,,,,,,,31726,0.907,The Americas,,,12/1/2011
0.013,0.465,,Very Friendly,United States,5,,2191193,1.55E+13,0.177,8467,187,0.006,0.697,0.033,81,76,0.944,0.197,0.669,0.133,311582564,0.809,The Americas,1.85E+11,1.17E+11,12/1/2011
0.015,0.419,,Friendly,Uruguay,7,,4430,47236710623,0.088,1213,336,0.01,0.514,0.098,80,73,1.406,0.223,0.638,0.139,3383486,0.946,The Americas,2401000000,797000000,12/1/2011
0.02,0.628,,Low,"Venezuela",141,,70198,3.16E+11,0.045,487,864,0.014,0.402,0.172,77,71,0.976,0.291,0.651,0.058,29500625,0.888,The Americas,805000000,2922000000,12/1/2011
0.011,,,Not Clustered,Virgin Islands (U.S.),,,,,,,,,0.356,,83,76,,0.206,0.649,0.145,105784,0.948,The Americas,,,12/1/2011
