Birth Rate,Business Tax Rate,CO2 Emissions,Ease of Business (clusters),Country/Region,Days to Start Business,Ease of Business,Energy Usage,GDP,Health Exp % GDP,Health Exp/Capita,Hours to do Tax,Infant Mortality Rate,Internet Usage,Lending Interest,Life Expectancy Female,Life Expectancy Male,Mobile Phone Usage,Population 0-14,Population 15-64,Population 65+,Population Total,Population Urban,Region,Tourism Inbound,Tourism Outbound,Year
0.025,,865,Friendly,Fiji,,,,1684109743,0.039,80,,0.021,0.015,0.084,70,65,0.068,0.351,0.615,0.034,811647,0.479,Oceania,291000000,96000000,12/1/2000
0.02,,631,Not Clustered,French Polynesia,,,,3447543138,,,,,0.064,,75,70,0.168,0.318,0.64,0.043,237267,0.561,Oceania,,,12/1/2000
0.022,,,Not Clustered,Guam,,,,,,,,,0.161,,78,73,0.175,0.305,0.642,0.054,155328,0.931,Oceania,,,12/1/2000
0.029,,33,Moderate,Kiribati,,,,67512715,0.079,65,,0.054,0.018,,68,62,0.004,0.399,0.567,0.034,82788,0.43,Oceania,2700000,,12/1/2000
,,77,Moderate,Marshall Islands,,,,110937729,0.225,466,,0.034,0.015,,68,63,0.009,,,,52161,0.684,Oceania,3000000,200000,12/1/2000
0.03,,136,Low,"Micronesia",,,,233226323,0.078,170,,0.042,0.037,0.153,68,67,,0.403,0.56,0.037,107430,0.223,Oceania,17000000,5000000,12/1/2000
0.021,,2299,Not Clustered,New Caledonia,,,,2682347064,,,,,0.139,,78,72,0.238,0.287,0.654,0.059,213230,0.618,Oceania,111000000,,12/1/2000
0.015,,32897,Very Friendly,New Zealand,,,17056,52011621745,0.076,1052,,0.006,0.474,0.078,81,76,0.4,0.227,0.655,0.118,3857700,0.857,Oceania,2272000000,1235000000,12/1/2000
0.035,,2688,Moderate,Papua New Guinea,,,,3521348155,0.04,26,,0.058,0.008,0.175,61,57,0.002,0.402,0.573,0.025,5379226,0.132,Oceania,7000000,50000000,12/1/2000
0.031,,139,Friendly,Samoa,,,,239698992,0.06,80,,0.019,0.006,,73,66,0.014,0.407,0.548,0.045,174614,0.22,Oceania,41000000,,12/1/2000
0.036,,165,Friendly,Solomon Islands,,,,435101217,0.046,48,,0.028,0.005,0.146,64,62,0.003,0.419,0.553,0.028,412336,0.158,Oceania,4000000,12200000,12/1/2000
0.028,,121,Friendly,Tonga,,,,188623258,0.048,92,,0.015,0.024,0.113,73,69,0.002,0.384,0.559,0.057,97962,0.23,Oceania,7000000,,12/1/2000
0.032,,81,Friendly,Vanuatu,,,,272014693,0.036,52,,0.02,0.021,0.099,69,66,0.002,0.415,0.552,0.033,185058,0.217,Oceania,69000000,9000000,12/1/2000
0.02,,345,Friendly,Antigua and Barbuda,,,,787693391,0.04,408,,0.014,0.065,0.122,76,71,0.283,0.292,0.637,0.071,77648,0.321,The Americas,291000000,31000000,12/1/2000
0.019,,141077,Moderate,Argentina,,,60954,3.44E+11,0.092,710,,0.018,0.07,0.111,78,70,0.176,0.279,0.621,0.099,36903067,0.891,The Americas,3195000000,5460000000,12/1/2000
0.014,,2233,Not Clustered,Aruba,,,,1873452514,,,,,0.154,0.121,76,71,0.165,0.232,0.692,0.076,90858,0.467,The Americas,850000000,163000000,12/1/2000
0.018,,1668,Friendly,"Bahamas",,,,6327552000,0.052,1107,,0.013,0.08,0.06,75,69,0.106,0.293,0.654,0.054,297759,0.82,The Americas,1753000000,348000000,12/1/2000
0.013,,1188,Friendly,Barbados,,,,3119500000,0.063,602,,0.015,0.04,0.102,75,71,0.107,0.219,0.666,0.115,267190,0.338,The Americas,733000000,141000000,12/1/2000
0.029,,689,Moderate,Belize,,,,831750000,0.04,139,,0.021,0.06,0.16,74,67,0.07,0.402,0.555,0.043,238586,0.477,The Americas,111000000,44000000,12/1/2000
0.014,,495,Not Clustered,Bermuda,,,,3480219000,,,,,0.429,,81,75,0.207,,,,61833,1,The Americas,431000000,,12/1/2000
0.031,,10224,Low,Bolivia,,,3737,8397858185,0.061,60,,0.057,0.014,0.346,65,61,0.069,0.398,0.56,0.042,8495271,0.618,The Americas,101000000,116000000,12/1/2000
0.021,,327984,Moderate,Brazil,,,187442,6.45E+11,0.072,265,,0.029,0.029,0.568,74,67,0.133,0.296,0.649,0.055,174504898,0.812,The Americas,1969000000,4548000000,12/1/2000
0.011,,534484,Very Friendly,Canada,,,251450,7.39E+11,0.088,2090,,0.005,0.513,0.073,82,77,0.284,0.192,0.683,0.125,30769700,0.795,The Americas,13035000000,15125000000,12/1/2000
,,455,Not Clustered,Cayman Islands,,,,,,,,,,,,,0.257,,,,41685,1,The Americas,559000000,,12/1/2000
0.017,,58694,Very Friendly,Chile,,,25174,79328640264,0.077,390,,0.009,0.166,0.148,80,74,0.22,0.278,0.65,0.072,15454402,0.861,The Americas,1179000000,904000000,12/1/2000
0.023,,57924,Very Friendly,Colombia,,,25814,99886577576,0.059,148,,0.021,0.022,0.188,75,67,0.057,0.328,0.624,0.047,39897984,0.721,The Americas,1313000000,1452000000,12/1/2000
0.02,,5475,Moderate,Costa Rica,,,2874,15946443103,0.071,287,,0.011,0.058,0.249,80,75,0.054,0.315,0.631,0.055,3929588,0.59,The Americas,1477000000,551000000,12/1/2000
0.013,,26039,Not Clustered,Cuba,,,12859,30565200000,0.061,166,,0.007,0.005,,79,75,0.001,0.216,0.685,0.099,11138416,0.753,The Americas,1948000000,,12/1/2000
,,,Not Clustered,Curacao,,,,,,,,,,,,,,0.249,0.648,0.103,133860,0.908,The Americas,227000000,,12/1/2000
,,103,Friendly,Dominica,,,,324463833,0.05,231,,0.014,0.088,0.117,,,0.017,,,,69679,0.653,The Americas,48000000,9000000,12/1/2000
0.025,,20117,Moderate,Dominican Republic,,,7499,23996656676,0.063,173,,0.033,0.037,0.268,74,68,0.081,0.349,0.599,0.051,8663421,0.617,The Americas,2860000000,440000000,12/1/2000
0.025,,20942,Moderate,Ecuador,,,7815,18327386416,0.036,53,,0.028,0.015,0.171,76,71,0.038,0.345,0.604,0.051,12533087,0.603,The Americas,451000000,416000000,12/1/2000
0.025,,5743,Moderate,El Salvador,,,3968,13134100000,0.081,179,,0.027,0.012,0.14,74,65,0.125,0.383,0.562,0.055,5958794,0.589,The Americas,437000000,219000000,12/1/2000
0.016,,532,Not Clustered,Greenland,,,,1068024994,,,,,0.317,,70,64,0.269,,,,56200,0.816,The Americas,,,12/1/2000
0.019,,191,Moderate,Grenada,,,,523256355,0.066,339,,0.014,0.041,0.116,73,68,0.042,0.35,0.572,0.078,101620,0.359,The Americas,93000000,8000000,12/1/2000
0.037,,9916,Friendly,Guatemala,,,7041,19290566570,0.056,96,,0.04,0.007,0.209,71,64,0.076,0.441,0.519,0.04,11204183,0.451,The Americas,498000000,216000000,12/1/2000
0.022,,1610,Moderate,Guyana,,,,712667925,0.058,56,,0.039,0.066,0.173,67,60,0.054,0.354,0.602,0.045,744471,0.287,The Americas,80000000,77000000,12/1/2000
0.031,,1368,Low,Haiti,,,2010,3664503846,0.061,26,,0.075,0.002,0.314,59,56,0.006,0.403,0.557,0.04,8578234,0.356,The Americas,128000000,173000000,12/1/2000
0.032,,5031,Moderate,Honduras,,,2990,7105529647,0.066,76,,0.031,0.012,0.268,73,68,0.025,0.424,0.537,0.039,6235561,0.455,The Americas,263000000,198000000,12/1/2000
0.021,,10319,Friendly,Jamaica,,,3829,9008629729,0.055,189,,0.02,0.031,0.233,73,68,0.142,0.327,0.599,0.075,2589389,0.518,The Americas,1577000000,238000000,12/1/2000
0.024,,381518,Very Friendly,Mexico,,,145384,6.84E+11,0.051,328,,0.022,0.051,0.169,77,72,0.136,0.341,0.61,0.049,103873607,0.747,The Americas,9133000000,6365000000,12/1/2000
0.028,,3762,Moderate,Nicaragua,,,2522,5107329010,0.054,54,,0.033,0.01,0.181,72,67,0.018,0.409,0.554,0.037,5100920,0.547,The Americas,129000000,126000000,12/1/2000
0.024,,5790,Friendly,Panama,,,2569,11620500000,0.078,295,,0.022,0.066,0.105,78,73,0.134,0.321,0.623,0.055,3054812,0.622,The Americas,628000000,241000000,12/1/2000
0.028,,3689,Moderate,Paraguay,,,3850,8195993231,0.081,124,,0.028,0.007,0.268,72,68,0.153,0.382,0.574,0.044,5350253,0.553,The Americas,88000000,154000000,12/1/2000
0.024,,30297,Very Friendly,Peru,,,12222,50681123109,0.047,96,,0.03,0.031,0.3,73,68,0.049,0.341,0.611,0.048,26000080,0.73,The Americas,861000000,641000000,12/1/2000
0.016,,,Very Friendly,Puerto Rico,,,,61701810000,,,,,0.105,,81,73,0.347,0.236,0.651,0.113,3810605,0.944,The Americas,2388000000,1333000000,12/1/2000
,,,Not Clustered,Sint Maarten (Dutch part),,,,,,,,,,,,,,,,,30519,1,The Americas,511000000,127000000,12/1/2000
,,103,Friendly,St. Kitts and Nevis,,,,416566954,0.043,392,,0.014,0.059,0.111,,,0.026,,,,45544,0.328,The Americas,58000000,9000000,12/1/2000
0.02,,330,Friendly,St. Lucia,,,,764457723,0.056,272,,0.015,0.051,0.131,73,70,0.016,0.322,0.602,0.076,156949,0.278,The Americas,281000000,33000000,12/1/2000
0.017,,,Not Clustered,St. Martin (French part),,,,,,,,,,,80,74,,,,,28384,,The Americas,,,12/1/2000
0.02,,158,Friendly,St. Vincent and the Grenadines,,,,397447007,0.037,137,,0.019,0.032,0.115,73,68,0.022,0.314,0.616,0.069,107897,0.452,The Americas,82000000,10000000,12/1/2000
0.023,,2127,Low,Suriname,,,,892164364,0.087,167,,0.03,0.025,0.29,71,65,0.088,0.306,0.637,0.057,466668,0.664,The Americas,42000000,67000000,12/1/2000
0.015,,24514,Friendly,Trinidad and Tobago,,,10854,8154315708,0.04,260,,0.025,0.077,0.165,72,65,0.128,0.256,0.679,0.065,1267980,0.108,The Americas,371000000,190000000,12/1/2000
,,15,Not Clustered,Turks and Caicos Islands,,,,,,,,,,,,,,,,,18876,0.846,The Americas,285000000,,12/1/2000
0.014,,5713560,Very Friendly,United States,,,2273332,1.03E+13,0.136,4790,,0.007,0.431,0.092,79,74,0.385,0.213,0.663,0.124,282162411,0.791,The Americas,1.21E+11,91473000000,12/1/2000
0.016,,5306,Friendly,Uruguay,,,3092,22823255806,0.112,773,,0.015,0.105,0.461,78,71,0.124,0.246,0.624,0.131,3320841,0.92,The Americas,827000000,381000000,12/1/2000
0.024,,152415,Low,"Venezuela",,,56424,1.17E+11,0.057,273,,0.018,0.034,0.252,75,70,0.223,0.337,0.617,0.046,24407553,0.88,The Americas,469000000,1647000000,12/1/2000
0.014,,,Not Clustered,Virgin Islands (U.S.),,,,,,,,,0.138,,80,73,0.323,0.259,0.655,0.086,108639,0.926,The Americas,1206000000,,12/1/2000
