Birth Rate,Business Tax Rate,CO2 Emissions,Ease of Business (clusters),Country/Region,Days to Start Business,Ease of Business,Energy Usage,GDP,Health Exp % GDP,Health Exp/Capita,Hours to do Tax,Infant Mortality Rate,Internet Usage,Lending Interest,Life Expectancy Female,Life Expectancy Male,Mobile Phone Usage,Population 0-14,Population 15-64,Population 65+,Population Total,Population Urban,Region,Tourism Inbound,Tourism Outbound,Year
,,,Not Clustered,American Samoa,,,,,,,,,,,,,0.035,,,,58729,0.884,Oceania,,,12/1/2002
0.013,,341002,Very Friendly,Australia,,,109461,3.94E+11,0.084,1847,,0.005,,0.082,83,77,0.643,0.204,0.67,0.126,19651400,0.875,Oceania,13624000000,8494000000,12/1/2002
0.024,,836,Friendly,Fiji,,,,1842691481,0.035,79,,0.02,0.062,0.081,71,65,0.11,0.334,0.629,0.037,816237,0.487,Oceania,384000000,79000000,12/1/2002
0.019,,737,Not Clustered,French Polynesia,,,,,,,,,0.082,,76,70,0.213,0.303,0.652,0.045,245032,0.559,Oceania,471000000,264000000,12/1/2002
0.021,,,Not Clustered,Guam,,,,,,,,,0.312,,78,73,0.448,0.302,0.641,0.058,157241,0.933,Oceania,,,12/1/2002
0.027,,40,Moderate,Kiribati,,,,72259046,0.088,76,,0.052,0.025,,68,63,0.006,0.389,0.576,0.035,85799,0.435,Oceania,,,12/1/2002
,,84,Moderate,Marshall Islands,,,,124735072,0.182,418,,0.033,0.023,,,,0.011,,,,52161,0.69,Oceania,3400000,300000,12/1/2002
0.028,,147,Low,"Micronesia",,,,241543396,0.079,178,,0.04,0.056,0.153,68,67,0.001,0.395,0.566,0.039,106983,0.223,Oceania,17000000,5000000,12/1/2002
0.019,,2428,Not Clustered,New Caledonia,,,,,,,,,0.224,,79,71,0.367,0.281,0.657,0.062,221490,0.626,Oceania,156000000,104000000,12/1/2002
0.014,,33201,Very Friendly,New Zealand,,,17119,66021205382,0.08,1244,,0.006,0.591,0.072,81,77,0.618,0.223,0.659,0.118,3948500,0.859,Oceania,3159000000,1386000000,12/1/2002
0.034,,3513,Moderate,Papua New Guinea,,,,2999542369,0.046,24,,0.057,0.013,0.139,62,57,0.003,0.402,0.573,0.025,5660267,0.132,Oceania,2800000,60000000,12/1/2002
0.03,,143,Friendly,Samoa,,,,256677700,0.055,83,,0.018,0.022,0.114,73,67,0.015,0.404,0.55,0.046,176592,0.219,Oceania,45000000,,12/1/2002
0.035,,172,Friendly,Solomon Islands,,,,341663054,0.061,48,,0.029,0.005,0.146,66,63,0.002,0.416,0.555,0.029,434880,0.166,Oceania,800000,8500000,12/1/2002
0.029,,147,Friendly,Tonga,,,,181801947,0.05,92,,0.015,0.029,0.114,73,69,0.034,0.382,0.559,0.059,99083,0.231,Oceania,5900000,3200000,12/1/2002
0.031,,84,Friendly,Vanuatu,,,,262603782,0.038,52,,0.019,0.035,0.074,70,67,0.025,0.408,0.56,0.033,193950,0.222,Oceania,72000000,11000000,12/1/2002
0.02,,363,Friendly,Antigua and Barbuda,,,,806505874,0.043,433,,0.012,0.125,0.114,76,71,0.477,0.29,0.64,0.07,80030,0.311,The Americas,274000000,33000000,12/1/2002
0.018,,123266,Moderate,Argentina,,,55386,1.24E+11,0.083,225,,0.017,0.109,0.517,78,71,0.175,0.273,0.626,0.101,37627545,0.895,The Americas,1716000000,2744000000,12/1/2002
0.013,,2255,Not Clustered,Aruba,,,,1941094972,,,,,0.188,0.131,76,71,0.651,0.225,0.695,0.079,94995,0.46,The Americas,835000000,172000000,12/1/2002
0.016,,1577,Friendly,"Bahamas",,,,6957996000,0.053,1183,,0.013,0.18,0.06,76,70,0.394,0.279,0.664,0.057,309039,0.821,The Americas,1773000000,338000000,12/1/2002
0.013,,1228,Friendly,Barbados,,,,3168600000,0.074,677,,0.015,0.278,0.085,76,71,0.361,0.214,0.672,0.114,269524,0.335,The Americas,666000000,146000000,12/1/2002
0.028,,359,Moderate,Belize,,,,932676403,0.044,162,,0.02,0.057,0.148,75,68,0.205,0.393,0.565,0.042,251766,0.471,The Americas,121000000,48000000,12/1/2002
0.013,,524,Not Clustered,Bermuda,,,,3937228000,,,,,0.52,,81,76,0.473,,,,62912,1,The Americas,378000000,243000000,12/1/2002
0.03,,9567,Low,Bolivia,,,3527,7905485216,0.065,58,,0.052,0.031,0.206,66,62,0.116,0.393,0.564,0.043,8843350,0.628,The Americas,143000000,114000000,12/1/2002
0.02,,332267,Moderate,Brazil,,,195759,5.04E+11,0.072,203,,0.025,0.091,0.629,75,67,0.194,0.287,0.655,0.057,179393768,0.819,The Americas,2142000000,2929000000,12/1/2002
0.011,,519163,Very Friendly,Canada,,,248220,7.53E+11,0.096,2254,,0.005,0.616,0.042,82,77,0.379,0.186,0.687,0.128,31362000,0.799,The Americas,12744000000,14257000000,12/1/2002
,,469,Not Clustered,Cayman Islands,,,,,,,,,,,,,0.425,,,,44742,1,The Americas,607000000,,12/1/2002
0.016,,55361,Very Friendly,Chile,,,25568,70984568429,0.075,331,,0.008,0.221,0.078,81,75,0.395,0.267,0.658,0.075,15819522,0.866,The Americas,1221000000,932000000,12/1/2002
0.022,,55661,Very Friendly,Colombia,,,25205,97933392356,0.057,135,,0.02,0.046,0.163,75,68,0.112,0.32,0.631,0.049,41216304,0.727,The Americas,1237000000,1355000000,12/1/2002
0.019,,6326,Moderate,Costa Rica,,,3073,16844378578,0.08,332,,0.01,0.199,0.264,80,76,0.123,0.3,0.644,0.056,4093840,0.618,The Americas,1292000000,430000000,12/1/2002
0.012,,26091,Not Clustered,Cuba,,,11729,33590400000,0.065,195,,0.006,0.038,,79,75,0.002,0.209,0.689,0.103,11212125,0.758,The Americas,1769000000,,12/1/2002
,,,Not Clustered,Curacao,,,,,,,,,,,,,,0.234,0.656,0.11,128804,0.909,The Americas,217000000,137000000,12/1/2002
0.015,,103,Friendly,Dominica,,,,326998081,0.051,237,,0.013,0.184,0.11,79,75,0.174,,,,69806,0.657,The Americas,46000000,9000000,12/1/2002
0.024,,21500,Moderate,Dominican Republic,,,7476,26570402719,0.063,176,,0.032,0.068,0.261,74,68,0.19,0.342,0.604,0.054,8935261,0.634,The Americas,2730000000,429000000,12/1/2002
0.025,,24690,Moderate,Ecuador,,,9177,28548945000,0.048,105,,0.026,0.043,0.158,77,71,0.12,0.338,0.609,0.053,13030041,0.611,The Americas,449000000,507000000,12/1/2002
0.023,,6040,Moderate,El Salvador,,,4232,14306700000,0.077,184,,0.024,0.019,,75,65,0.148,0.374,0.568,0.058,6008308,0.6,The Americas,521000000,266000000,12/1/2002
0.017,,539,Not Clustered,Greenland,,,,1169136691,,,,,0.442,,71,65,0.352,,,,56609,0.821,The Americas,,,12/1/2002
0.019,,205,Moderate,Grenada,,,,544381962,0.066,353,,0.013,0.148,0.113,73,68,0.074,0.33,0.592,0.077,102099,0.361,The Americas,91000000,8000000,12/1/2002
0.036,,11096,Friendly,Guatemala,,,7248,20776536920,0.062,110,,0.037,0.034,0.169,72,65,0.134,0.438,0.521,0.042,11765738,0.459,The Americas,647000000,329000000,12/1/2002
0.022,,1580,Moderate,Guyana,,,,722460912,0.058,56,,0.037,,0.163,67,60,0.106,0.358,0.6,0.042,750629,0.285,The Americas,53000000,44000000,12/1/2002
0.03,,1826,Low,Haiti,,,2309,3214632479,0.055,20,,0.071,0.009,0.342,60,56,0.016,0.394,0.566,0.04,8859635,0.389,The Americas,108000000,172000000,12/1/2002
0.03,,6091,Moderate,Honduras,,,3380,7776459964,0.073,88,,0.029,0.026,0.227,73,69,0.05,0.414,0.545,0.04,6495801,0.466,The Americas,305000000,221000000,12/1/2002
0.018,,10301,Friendly,Jamaica,,,3586,9718989517,0.049,180,,0.019,0.061,0.185,74,68,0.474,0.321,0.604,0.076,2615253,0.523,The Americas,1482000000,274000000,12/1/2002
0.023,,391251,Very Friendly,Mexico,,,150843,7.42E+11,0.056,396,,0.019,0.119,0.082,77,72,0.243,0.334,0.615,0.051,106723661,0.754,The Americas,9547000000,7087000000,12/1/2002
0.027,,4037,Moderate,Nicaragua,,,2636,5224213019,0.057,57,,0.03,0.017,0.183,74,68,0.045,0.397,0.565,0.039,5248577,0.552,The Americas,135000000,125000000,12/1/2002
0.023,,5871,Friendly,Panama,,,2625,12272400000,0.08,310,,0.021,0.085,0.106,78,73,0.165,0.316,0.627,0.057,3178450,0.628,The Americas,710000000,252000000,12/1/2002
0.027,,3898,Moderate,Paraguay,,,3885,6325151760,0.07,79,,0.026,0.018,0.387,73,69,0.299,0.372,0.582,0.045,5571371,0.566,The Americas,76000000,117000000,12/1/2002
0.023,,27187,Very Friendly,Peru,,,11873,53992755100,0.048,102,,0.026,0.09,0.208,74,69,0.086,0.333,0.617,0.051,26729909,0.739,The Americas,836000000,806000000,12/1/2002
0.014,,,Very Friendly,Puerto Rico,,,,72546194000,,,,,0.175,,82,74,0.434,0.23,0.653,0.117,3823701,0.943,The Americas,2486000000,1319000000,12/1/2002
,,,Not Clustered,Sint Maarten (Dutch part),,,,,,,,,,,,,,,,,32566,1,The Americas,489000000,140000000,12/1/2002
0.017,,198,Friendly,St. Kitts and Nevis,,,,478067954,0.037,374,,0.012,0.212,0.109,74,69,0.107,,,,46934,0.324,The Americas,57000000,8000000,12/1/2002
0.018,,326,Friendly,St. Lucia,,,,723027643,0.064,289,,0.015,0.146,0.126,74,70,0.089,0.308,0.619,0.073,160217,0.263,The Americas,210000000,34000000,12/1/2002
0.017,,,Not Clustered,St. Martin (French part),,,,,,,,,,,81,74,,,,,27450,,The Americas,,,12/1/2002
0.019,,187,Friendly,St. Vincent and the Grenadines,,,,462641610,0.039,168,,0.019,0.055,0.116,73,68,0.092,0.302,0.627,0.071,108150,0.459,The Americas,91000000,10000000,12/1/2002
0.022,,2252,Low,Suriname,,,,1078402128,0.071,161,,0.029,0.042,0.222,72,65,0.226,0.303,0.639,0.059,480099,0.666,The Americas,17000000,54000000,12/1/2002
0.015,,26890,Friendly,Trinidad and Tobago,,,12540,9008273516,0.05,352,,0.025,0.22,0.125,73,65,0.206,0.238,0.694,0.068,1277723,0.104,The Americas,402000000,208000000,12/1/2002
,,99,Not Clustered,Turks and Caicos Islands,,,,,,,,,,,,,,,,,21740,0.86,The Americas,292000000,,12/1/2002
0.014,,5650950,Very Friendly,United States,,,2255957,1.10E+13,0.151,5578,,0.007,0.588,0.047,80,74,0.489,0.21,0.667,0.123,287625193,0.794,The Americas,1.04E+11,81860000000,12/1/2002
0.016,,4620,Friendly,Uruguay,,,2538,13606494599,0.11,449,,0.014,0.114,1.184,79,71,0.154,0.243,0.624,0.133,3327500,0.926,The Americas,409000000,243000000,12/1/2002
0.023,,193262,Low,"Venezuela",,,57515,92889586976,0.057,207,,0.017,0.049,0.366,76,70,0.258,0.327,0.625,0.047,25333622,0.884,The Americas,484000000,1546000000,12/1/2002
0.015,,,Not Clustered,Virgin Islands (U.S.),,,,,,,,,0.275,,81,75,0.416,0.246,0.662,0.093,108208,0.93,The Americas,1195000000,,12/1/2002
