Birth Rate,Business Tax Rate,CO2 Emissions,Ease of Business (clusters),Country/Region,Days to Start Business,Ease of Business,Energy Usage,GDP,Health Exp % GDP,Health Exp/Capita,Hours to do Tax,Infant Mortality Rate,Internet Usage,Lending Interest,Life Expectancy Female,Life Expectancy Male,Mobile Phone Usage,Population 0-14,Population 15-64,Population 65+,Population Total,Population Urban,Region,Tourism Inbound,Tourism Outbound,Year
0.013,,324860,Very Friendly,Australia,,,105751,3.79E+11,0.082,1632,,0.005,0.527,0.087,82,77,0.571,0.206,0.669,0.125,19413000,0.874,Oceania,12804000000,8053000000,12/1/2001
0.024,,1115,Friendly,Fiji,,,,1660102346,0.033,67,,0.02,0.019,0.083,70,65,0.099,0.343,0.621,0.036,814700,0.483,Oceania,316000000,84000000,12/1/2001
0.02,,737,Not Clustered,French Polynesia,,,,,,,,,0.063,,76,70,0.279,0.31,0.645,0.044,241276,0.56,Oceania,,,12/1/2001
0.021,,,Not Clustered,Guam,,,,,,,,,0.254,,78,73,0.208,0.303,0.641,0.055,156417,0.932,Oceania,,,12/1/2001
0.028,,26,Moderate,Kiribati,,,,63101272,0.088,67,,0.053,0.023,,68,62,0.005,0.394,0.572,0.034,84261,0.435,Oceania,3200000,,12/1/2001
,,81,Moderate,Marshall Islands,,,,115152143,0.194,412,,0.033,0.017,,,,0.009,,,,52184,0.687,Oceania,3100000,300000,12/1/2001
0.029,,176,Low,"Micronesia",,,,240051900,0.085,190,,0.041,0.047,0.153,68,67,,0.399,0.563,0.038,107170,0.223,Oceania,15000000,5000000,12/1/2001
0.02,,1907,Not Clustered,New Caledonia,,,,,,,,,0.182,,78,72,0.317,0.284,0.655,0.061,217324,0.622,Oceania,94000000,,12/1/2001
0.014,,34510,Very Friendly,New Zealand,,,17120,53305639461,0.077,1052,,0.006,0.532,0.076,81,76,0.586,0.225,0.657,0.118,3880500,0.858,Oceania,2340000000,1255000000,12/1/2001
0.035,,3231,Moderate,Papua New Guinea,,,,3081029666,0.045,25,,0.058,0.009,0.162,61,57,0.002,0.402,0.573,0.025,5518971,0.132,Oceania,5200000,38000000,12/1/2001
0.03,,143,Friendly,Samoa,,,,243324190,0.058,79,,0.018,0.017,,73,67,0.014,0.406,0.549,0.045,175567,0.221,Oceania,39000000,,12/1/2001
0.035,,172,Friendly,Solomon Islands,,,,400464593,0.064,61,,0.029,0.005,0.146,65,62,0.002,0.418,0.554,0.029,423529,0.162,Oceania,8800000,10500000,12/1/2001
0.028,,143,Friendly,Tonga,,,,167042880,0.057,96,,0.015,0.028,0.113,73,69,0.002,0.382,0.56,0.058,98504,0.23,Oceania,6800000,3200000,12/1/2001
0.032,,88,Friendly,Vanuatu,,,,257926882,0.037,50,,0.019,0.028,0.088,70,66,0.002,0.411,0.556,0.033,189285,0.22,Oceania,58000000,8000000,12/1/2001
0.02,,345,Friendly,Antigua and Barbuda,,,,778311557,0.044,429,,0.013,0.089,0.116,76,71,0.317,0.291,0.639,0.07,78972,0.317,The Americas,272000000,32000000,12/1/2001
0.018,,132632,Moderate,Argentina,,,57835,3.25E+11,0.094,676,,0.018,0.098,0.277,78,70,0.181,0.276,0.624,0.1,37273361,0.893,The Americas,2756000000,4888000000,12/1/2001
0.014,,2237,Not Clustered,Aruba,,,,1920262570,,,,,0.171,0.121,76,71,0.571,0.229,0.694,0.078,92894,0.463,The Americas,825000000,156000000,12/1/2001
0.017,,1569,Friendly,"Bahamas",,,,6516651000,0.051,1107,,0.013,0.118,0.06,76,70,0.2,0.286,0.659,0.055,303005,0.821,The Americas,1665000000,342000000,12/1/2001
0.013,,1221,Friendly,Barbados,,,,3112350000,0.067,635,,0.015,0.119,0.096,76,71,0.198,0.217,0.669,0.115,268296,0.337,The Americas,706000000,149000000,12/1/2001
0.029,,711,Moderate,Belize,,,,871840755,0.045,160,,0.021,,0.155,74,67,0.16,0.397,0.56,0.042,245198,0.474,The Americas,111000000,45000000,12/1/2001
0.013,,495,Not Clustered,Bermuda,,,,3680483000,,,,,0.475,,81,75,0.211,,,,62504,1,The Americas,351000000,,12/1/2001
0.031,,9824,Low,Bolivia,,,2903,8141513292,0.063,59,,0.054,0.021,0.201,65,61,0.09,0.396,0.562,0.042,8669066,0.623,The Americas,119000000,114000000,12/1/2001
0.02,,337434,Moderate,Brazil,,,190712,5.54E+11,0.073,228,,0.027,0.045,0.576,74,67,0.162,0.291,0.653,0.056,176968205,0.816,The Americas,1844000000,3765000000,12/1/2001
0.011,,525690,Very Friendly,Canada,,,247878,7.33E+11,0.093,2152,,0.005,0.602,0.058,82,77,0.344,0.189,0.685,0.127,31081900,0.798,The Americas,12680000000,14634000000,12/1/2001
,,455,Not Clustered,Cayman Islands,,,,,,,,,,,,,0.392,,,,43317,1,The Americas,585000000,,12/1/2001
0.016,,52757,Very Friendly,Chile,,,24697,72336972322,0.077,348,,0.009,0.191,0.119,80,74,0.326,0.273,0.654,0.074,15639289,0.864,The Americas,1184000000,939000000,12/1/2001
0.023,,56274,Very Friendly,Colombia,,,25708,98203544965,0.06,144,,0.021,0.029,0.207,75,68,0.081,0.324,0.628,0.048,40558648,0.724,The Americas,1483000000,1556000000,12/1/2001
0.02,,5761,Moderate,Costa Rica,,,2889,16403602943,0.071,291,,0.011,0.096,0.238,80,76,0.081,0.308,0.637,0.055,4013488,0.604,The Americas,1339000000,434000000,12/1/2001
0.013,,25453,Not Clustered,Cuba,,,12588,31683300000,0.063,178,,0.006,0.011,,79,75,0.001,0.213,0.687,0.101,11175465,0.756,The Americas,1840000000,,12/1/2001
,,,Not Clustered,Curacao,,,,,,,,,,,,,,0.242,0.651,0.107,128905,0.91,The Americas,271000000,,12/1/2001
,,114,Friendly,Dominica,,,,330949850,0.05,236,,0.013,0.132,0.111,,,0.111,,,,69660,0.654,The Americas,46000000,9000000,12/1/2001
0.025,,20235,Moderate,Dominican Republic,,,7291,24894907435,0.062,173,,0.032,0.044,0.243,74,68,0.144,0.345,0.602,0.053,8799298,0.626,The Americas,2798000000,425000000,12/1/2001
0.025,,23447,Moderate,Ecuador,,,8442,24468324000,0.04,77,,0.027,0.027,0.162,77,71,0.067,0.342,0.606,0.052,12780869,0.608,The Americas,438000000,465000000,12/1/2001
0.024,,5948,Moderate,El Salvador,,,4151,13812700000,0.08,184,,0.025,0.015,,75,65,0.143,0.379,0.564,0.057,5985299,0.595,The Americas,452000000,247000000,12/1/2001
0.017,,539,Not Clustered,Greenland,,,,1086170639,,,,,0.355,,70,65,0.282,,,,56350,0.818,The Americas,,,12/1/2001
0.019,,194,Moderate,Grenada,,,,523279846,0.076,392,,0.013,0.051,0.102,73,68,0.063,0.341,0.582,0.077,101849,0.361,The Americas,83000000,8000000,12/1/2001
0.036,,10627,Friendly,Guatemala,,,7188,18702820735,0.064,105,,0.039,0.017,0.19,72,65,0.1,0.439,0.52,0.041,11478984,0.455,The Americas,588000000,266000000,12/1/2001
0.022,,1595,Moderate,Guyana,,,,696281469,0.058,54,,0.038,0.132,0.17,67,60,0.101,0.356,0.601,0.044,747657,0.286,The Americas,65000000,62000000,12/1/2001
0.031,,1569,Low,Haiti,,,2054,3507981946,0.056,23,,0.073,0.003,0.34,59,56,0.01,0.398,0.561,0.04,8720247,0.373,The Americas,105000000,168000000,12/1/2001
0.031,,5713,Moderate,Honduras,,,3224,7566517572,0.069,83,,0.03,0.014,0.238,73,68,0.037,0.419,0.541,0.04,6365040,0.46,The Americas,260000000,205000000,12/1/2001
0.019,,10627,Friendly,Jamaica,,,3841,9104515930,0.051,178,,0.02,0.039,0.206,74,68,0.229,0.324,0.601,0.075,2605556,0.521,The Americas,1494000000,227000000,12/1/2001
0.024,,394800,Very Friendly,Mexico,,,146302,7.25E+11,0.054,373,,0.02,0.07,0.128,77,72,0.207,0.337,0.613,0.05,105339877,0.75,The Americas,9190000000,6685000000,12/1/2001
0.027,,3964,Moderate,Nicaragua,,,2544,5323146568,0.053,54,,0.031,0.014,0.186,73,67,0.032,0.403,0.559,0.038,5176685,0.55,The Americas,135000000,128000000,12/1/2001
0.024,,7008,Friendly,Panama,,,2816,11807500000,0.077,293,,0.021,0.073,0.11,78,73,0.152,0.318,0.625,0.056,3116409,0.625,The Americas,665000000,227000000,12/1/2001
0.028,,3821,Moderate,Paraguay,,,3919,7662595076,0.076,107,,0.027,0.011,0.283,73,68,0.211,0.377,0.578,0.045,5460621,0.56,The Americas,91000000,130000000,12/1/2001
0.024,,27165,Very Friendly,Peru,,,11795,51295103189,0.047,96,,0.028,0.076,0.25,74,68,0.068,0.337,0.614,0.049,26372358,0.734,The Americas,763000000,773000000,12/1/2001
0.015,,,Very Friendly,Puerto Rico,,,,69668635000,,,,,0.156,,81,73,0.429,0.233,0.652,0.115,3818774,0.943,The Americas,2728000000,1456000000,12/1/2001
,,,Not Clustered,Sint Maarten (Dutch part),,,,,,,,,,,,,,,,,31189,1,The Americas,484000000,137000000,12/1/2001
0.017,,183,Friendly,St. Kitts and Nevis,,,,455905602,0.038,378,,0.013,0.077,0.111,,,0.045,,,,46214,0.326,The Americas,62000000,8000000,12/1/2001
0.019,,363,Friendly,St. Lucia,,,,708290496,0.062,278,,0.015,0.082,0.13,74,70,0.017,0.315,0.61,0.075,158650,0.275,The Americas,233000000,32000000,12/1/2001
0.017,,,Not Clustered,St. Martin (French part),,,,,,,,,,,81,74,,,,,27782,,The Americas,,,12/1/2001
0.019,,180,Friendly,St. Vincent and the Grenadines,,,,431017935,0.036,145,,0.019,0.051,0.116,73,68,0.069,0.308,0.622,0.07,107989,0.455,The Americas,89000000,12000000,12/1/2001
0.022,,2266,Low,Suriname,,,,763465571,0.084,136,,0.029,0.031,0.257,72,65,0.184,0.304,0.638,0.058,473312,0.665,The Americas,26000000,62000000,12/1/2001
0.015,,25024,Friendly,Trinidad and Tobago,,,11762,8824873156,0.044,305,,0.025,0.154,0.157,72,65,0.201,0.246,0.687,0.067,1272347,0.106,The Americas,361000000,172000000,12/1/2001
,,15,Not Clustered,Turks and Caicos Islands,,,,,,,,,,,,,,,,,20186,0.854,The Americas,311000000,,12/1/2001
0.014,,5601405,Very Friendly,United States,,,2230817,1.06E+13,0.142,5138,,0.007,0.491,0.069,79,74,0.447,0.212,0.665,0.123,284968955,0.792,The Americas,1.09E+11,85610000000,12/1/2001
0.016,,5090,Friendly,Uruguay,,,2712,20898788420,0.112,703,,0.014,0.111,0.486,79,71,0.156,0.244,0.624,0.132,3326762,0.923,The Americas,700000000,338000000,12/1/2001
0.023,,172525,Low,"Venezuela",,,57871,1.23E+11,0.06,295,,0.018,0.046,0.225,76,70,0.26,0.332,0.621,0.046,24870441,0.883,The Americas,677000000,1718000000,12/1/2001
0.013,,,Not Clustered,Virgin Islands (U.S.),,,,,,,,,0.184,,81,75,0.378,0.253,0.658,0.089,108386,0.928,The Americas,1234000000,,12/1/2001
