Birth Rate,Business Tax Rate,CO2 Emissions,Ease of Business (clusters),Country/Region,Days to Start Business,Ease of Business,Energy Usage,GDP,Health Exp % GDP,Health Exp/Capita,Hours to do Tax,Infant Mortality Rate,Internet Usage,Lending Interest,Life Expectancy Female,Life Expectancy Male,Mobile Phone Usage,Population 0-14,Population 15-64,Population 65+,Population Total,Population Urban,Region,Tourism Inbound,Tourism Outbound,Year
0.016,,113241,Very Friendly,United Arab Emirates,19,,42310,1.48E+11,0.025,995,,0.009,0.301,,76,74,1.007,0.219,0.771,0.009,3658658,0.819,Middle East,1593000000,4472000000,12/1/2004
0.036,,18881,Moderate,"Yemen",63,,6186,13873500888,0.049,38,,0.059,0.009,0.185,63,60,0.075,0.463,0.51,0.027,19612696,0.284,Middle East,139000000,183000000,12/1/2004
,,,Not Clustered,American Samoa,,,,,,,,,,,,,0.038,,,,59262,0.882,Oceania,,,12/1/2004
0.012,,348757,Very Friendly,Australia,3,,112696,6.13E+11,0.086,2872,,0.005,,0.089,83,78,0.815,0.2,0.672,0.128,20127400,0.878,Oceania,20453000000,14224000000,12/1/2004
0.024,,1133,Friendly,Fiji,45,,666,2727507213,0.036,120,,0.02,0.074,0.072,71,66,0.174,0.314,0.646,0.04,818995,0.495,Oceania,588000000,118000000,12/1/2004
0.019,,788,Not Clustered,French Polynesia,,,,,,,,,0.179,,77,71,0.381,0.286,0.666,0.048,251811,0.562,Oceania,737000000,425000000,12/1/2004
0.02,,,Not Clustered,Guam,,,,,,,,,0.362,,79,74,0.619,0.298,0.64,0.062,158194,0.935,Oceania,,,12/1/2004
0.025,,44,Moderate,Kiribati,21,,8,102220915,0.104,119,,0.05,0.035,,69,63,0.007,0.377,0.587,0.036,88936,0.435,Oceania,,,12/1/2004
,,88,Moderate,Marshall Islands,17,,29,131106366,0.176,449,,0.033,0.036,,,,0.012,,,,52074,0.696,Oceania,5000000,400000,12/1/2004
0.027,,147,Low,"Micronesia",16,,,239563310,0.104,233,,0.038,0.11,0.154,68,67,0.12,0.391,0.57,0.04,106575,0.223,Oceania,19000000,7000000,12/1/2004
0.017,,2552,Not Clustered,New Caledonia,,,,,,,,,0.303,,79,72,0.517,0.274,0.661,0.066,230068,0.633,Oceania,241000000,167000000,12/1/2004
0.014,,34759,Very Friendly,New Zealand,12,,17393,1.03E+11,0.08,1974,,0.006,0.618,0.071,82,78,0.742,0.218,0.663,0.119,4087500,0.86,Oceania,5098000000,2229000000,12/1/2004
0.033,,4481,Moderate,Papua New Guinea,51,,,3927114457,0.046,30,,0.056,0.015,0.133,62,58,0.008,0.401,0.574,0.026,5948461,0.131,Oceania,7100000,72000000,12/1/2004
0.03,,154,Friendly,Samoa,42,,56,374507188,0.049,106,,0.017,0.031,0.112,74,68,0.089,0.398,0.554,0.048,178794,0.215,Oceania,70000000,12000000,12/1/2004
0.035,,180,Friendly,Solomon Islands,56,,58,375109695,0.056,46,,0.029,0.006,0.143,67,64,0.007,0.414,0.557,0.029,457827,0.174,Oceania,3500000,12300000,12/1/2004
0.029,,172,Friendly,Tonga,32,,57,240794581,0.048,115,,0.014,0.04,0.116,74,69,0.163,0.381,0.558,0.06,100319,0.231,Oceania,13100000,16200000,12/1/2004
0.03,,55,Friendly,Vanuatu,47,,30,364996869,0.035,62,,0.018,0.047,0.076,71,67,0.051,0.4,0.567,0.033,204135,0.228,Oceania,93000000,15000000,12/1/2004
0.019,,407,Friendly,Antigua and Barbuda,,,135,905113767,0.041,453,,0.011,0.243,0.12,77,72,0.661,0.286,0.642,0.072,81718,0.298,The Americas,337000000,38000000,12/1/2004
0.018,,156170,Moderate,Argentina,30,,67303,1.83E+11,0.082,327,,0.016,0.16,0.068,78,71,0.353,0.266,0.632,0.102,38308779,0.899,The Americas,2660000000,3208000000,12/1/2004
0.013,,2259,Not Clustered,Aruba,,,,2228279330,,,,,0.23,0.116,77,72,0.996,0.217,0.699,0.083,98742,0.452,The Americas,1056000000,248000000,12/1/2004
0.015,,1723,Friendly,"Bahamas",,,664,7094413000,0.06,1326,,0.013,0.22,0.06,77,70,0.577,0.263,0.676,0.061,322400,0.822,The Americas,1897000000,469000000,12/1/2004
0.013,,1294,Friendly,Barbados,,,375,3509700000,0.071,737,,0.015,0.498,0.083,76,71,0.735,0.209,0.681,0.11,272205,0.331,The Americas,784000000,163000000,12/1/2004
0.027,,381,Moderate,Belize,,,155,1057850000,0.044,175,,0.019,0.058,0.139,75,69,0.283,0.384,0.575,0.041,265040,0.466,The Americas,168000000,47000000,12/1/2004
0.013,,671,Not Clustered,Bermuda,,,,4484703000,,,,,0.61,,81,76,0.767,,,,63740,1,The Americas,426000000,217000000,12/1/2004
0.029,,13084,Low,Bolivia,60,,3622,8773451739,0.053,51,,0.046,0.044,0.145,67,62,0.196,0.387,0.569,0.044,9187610,0.637,The Americas,283000000,232000000,12/1/2004
0.019,,337826,Moderate,Brazil,152,,210042,6.64E+11,0.071,257,,0.022,0.191,0.549,75,68,0.357,0.28,0.66,0.06,184010283,0.825,The Americas,3389000000,3752000000,12/1/2004
0.011,,552349,Very Friendly,Canada,3,,267619,1.02E+12,0.098,3047,,0.005,0.66,0.04,83,78,0.471,0.18,0.691,0.13,31995000,0.8,The Americas,15135000000,19267000000,12/1/2004
,,499,Not Clustered,Cayman Islands,,,,,,,,,,,,,0.715,,,,47299,1,The Americas,523000000,,12/1/2004
0.015,,60047,Very Friendly,Chile,27,,27514,1.01E+11,0.067,414,,0.008,0.282,0.051,81,75,0.573,0.255,0.667,0.079,16168241,0.872,The Americas,1571000000,1251000000,12/1/2004
0.022,,55071,Very Friendly,Colombia,42,,26001,1.17E+11,0.054,148,,0.019,0.091,0.151,76,68,0.245,0.312,0.638,0.05,42527623,0.733,The Americas,1369000000,1469000000,12/1/2004
0.018,,6931,Moderate,Costa Rica,77,,3880,18596365927,0.078,346,,0.009,0.208,0.234,81,76,0.217,0.286,0.656,0.058,4246336,0.644,The Americas,1586000000,481000000,12/1/2004
0.012,,25005,Not Clustered,Cuba,,,11312,38202800000,0.061,209,,0.006,0.084,,80,76,0.007,0.199,0.694,0.107,11273363,0.76,The Americas,2114000000,,12/1/2004
,,,Not Clustered,Curacao,,,,,,,,,,,,,,0.218,0.665,0.118,133363,0.907,The Americas,224000000,195000000,12/1/2004
,,110,Friendly,Dominica,,,39,366976849,0.047,243,,0.013,0.303,0.089,,,0.595,,,,70325,0.663,The Americas,61000000,9000000,12/1/2004
0.024,,18786,Moderate,Dominican Republic,77,,6528,22163928097,0.051,120,,0.03,0.089,0.326,75,68,0.275,0.334,0.61,0.056,9207389,0.66,The Americas,3152000000,448000000,12/1/2004
0.024,,28658,Moderate,Ecuador,92,,10278,36591661000,0.066,178,,0.025,0.048,0.1,77,72,0.262,0.33,0.615,0.055,13529091,0.615,The Americas,464000000,577000000,12/1/2004
0.021,,6366,Moderate,El Salvador,115,,4382,15798300000,0.073,191,,0.021,0.032,,75,66,0.303,0.363,0.576,0.061,6050297,0.611,The Americas,748000000,373000000,12/1/2004
0.016,,583,Not Clustered,Greenland,,,,1644951892,,,,,0.561,,72,66,0.686,,,,56911,0.826,The Americas,,,12/1/2004
0.019,,205,Moderate,Grenada,,,74,600014341,0.058,342,,0.013,0.196,0.102,74,69,0.422,0.309,0.614,0.077,102655,0.36,The Americas,86000000,9000000,12/1/2004
0.035,,11621,Friendly,Guatemala,39,,7785,23965280312,0.064,124,,0.035,0.051,0.138,73,66,0.256,0.434,0.524,0.043,12367800,0.468,The Americas,630000000,488000000,12/1/2004
0.022,,1628,Moderate,Guyana,46,,479,785918770,0.053,55,,0.036,,0.145,68,61,0.227,0.363,0.598,0.039,756939,0.284,The Americas,27000000,30000000,12/1/2004
0.029,,1988,Low,Haiti,202,,2288,3660483886,0.056,22,,0.067,0.054,0.48,61,57,0.044,0.385,0.574,0.041,9129933,0.424,The Americas,93000000,206000000,12/1/2004
0.029,,7367,Moderate,Honduras,62,,3853,8772197585,0.079,103,,0.027,0.056,0.199,74,69,0.105,0.404,0.555,0.041,6762426,0.479,The Americas,420000000,300000000,12/1/2004
0.017,,10715,Friendly,Jamaica,31,,3769,10173234921,0.048,183,,0.018,0.1,0.181,74,68,0.689,0.315,0.609,0.076,2634145,0.526,The Americas,1733000000,318000000,12/1/2004
0.022,,410744,Very Friendly,Mexico,58,,159324,7.70E+11,0.06,441,,0.017,0.141,0.074,78,73,0.352,0.327,0.621,0.052,109381550,0.76,The Americas,11610000000,8034000000,12/1/2004
0.026,,4426,Moderate,Nicaragua,39,,2821,5795568203,0.061,66,,0.027,0.023,0.135,75,69,0.137,0.384,0.575,0.04,5386299,0.557,The Americas,192000000,154000000,12/1/2004
0.023,,5805,Friendly,Panama,18,,2613,14179300000,0.081,347,,0.02,0.111,0.088,79,73,0.381,0.31,0.63,0.06,3303335,0.634,The Americas,903000000,294000000,12/1/2004
0.026,,4089,Moderate,Paraguay,74,,4002,8033877360,0.059,82,,0.025,0.035,0.335,73,69,0.302,0.363,0.59,0.047,5793330,0.571,The Americas,87000000,121000000,12/1/2004
0.022,,31896,Very Friendly,Peru,98,,12875,65702520516,0.044,111,,0.023,0.141,0.247,75,69,0.149,0.324,0.623,0.053,27403845,0.746,The Americas,1232000000,852000000,12/1/2004
0.013,,,Very Friendly,Puerto Rico,7,,,80322313000,,,,,0.221,,82,74,0.49,0.225,0.655,0.12,3826878,0.942,The Americas,3024000000,1584000000,12/1/2004
,,,Not Clustered,Sint Maarten (Dutch part),,,,,,,,,,,,,,,,,35318,1,The Americas,626000000,80000000,12/1/2004
,,227,Friendly,St. Kitts and Nevis,,,76,497548517,0.035,363,,0.011,0.247,0.103,,,0.599,,,,48421,0.322,The Americas,103000000,10000000,12/1/2004
0.018,,356,Friendly,St. Lucia,,,120,858255380,0.063,330,,0.015,0.214,0.111,75,71,0.618,0.292,0.636,0.072,163460,0.241,The Americas,326000000,37000000,12/1/2004
0.017,,,Not Clustered,St. Martin (French part),,,,,,,,,,,81,75,,,,,27514,,The Americas,,,12/1/2004
0.018,,194,Friendly,St. Vincent and the Grenadines,,,66,522544702,0.037,179,,0.019,0.074,0.097,73,69,0.663,0.29,0.638,0.072,108562,0.466,The Americas,96000000,14000000,12/1/2004
0.021,,2292,Low,Suriname,,,664,1484092538,0.069,207,,0.027,0.061,0.204,72,65,0.431,0.3,0.64,0.06,493394,0.667,The Americas,52000000,85000000,12/1/2004
0.015,,30993,Friendly,Trinidad and Tobago,,,14115,12884712296,0.052,522,,0.024,0.27,0.093,73,65,0.505,0.224,0.706,0.071,1290379,0.101,The Americas,568000000,141000000,12/1/2004
,,103,Not Clustered,Turks and Caicos Islands,,,,,,,,,,,,,,,,,25025,0.872,The Americas,,,12/1/2004
0.014,,5790765,Very Friendly,United States,6,,2307819,1.23E+13,0.157,6355,,0.007,0.648,0.043,80,75,0.625,0.207,0.67,0.123,292805298,0.798,The Americas,1.16E+11,94764000000,12/1/2004
0.016,,5611,Friendly,Uruguay,45,,2869,13686333822,0.085,350,,0.013,0.171,0.237,79,72,0.18,0.24,0.626,0.135,3323822,0.931,The Americas,591000000,267000000,12/1/2004
0.022,,168268,Low,"Venezuela",141,,56441,1.12E+11,0.056,239,,0.016,0.084,0.185,76,70,0.321,0.318,0.633,0.049,26261326,0.885,The Americas,554000000,1604000000,12/1/2004
0.015,,,Not Clustered,Virgin Islands (U.S.),,,,,,,,,0.274,,82,76,0.594,0.231,0.669,0.101,107950,0.935,The Americas,1356000000,,12/1/2004
