Birth Rate,Business Tax Rate,CO2 Emissions,Ease of Business (clusters),Country/Region,Days to Start Business,Ease of Business,Energy Usage,GDP,Health Exp % GDP,Health Exp/Capita,Hours to do Tax,Infant Mortality Rate,Internet Usage,Lending Interest,Life Expectancy Female,Life Expectancy Male,Mobile Phone Usage,Population 0-14,Population 15-64,Population 65+,Population Total,Population Urban,Region,Tourism Inbound,Tourism Outbound,Year
0.021,0.107,73769,Moderate,Kuwait,35,,25780,1.02E+11,0.022,943,98,0.01,0.288,0.086,75,73,0.488,0.255,0.715,0.031,2417445,0.982,Middle East,508000000,6074000000,12/1/2006
0.014,0.354,14499,Moderate,Lebanon,46,,4774,21796351575,0.081,443,180,0.011,0.15,0.103,80,76,0.271,0.274,0.65,0.076,4079823,0.867,Middle East,5457000000,3783000000,12/1/2006
0.022,0.203,39604,Very Friendly,Oman,35,,15183,36803641389,0.023,346,52,0.011,0.083,0.074,77,73,0.712,0.34,0.635,0.025,2554905,0.73,Middle East,749000000,894000000,12/1/2006
0.014,,56736,Very Friendly,Qatar,,,19606,60882141103,0.026,1625,,0.009,0.29,0.072,78,77,0.951,0.21,0.778,0.013,967602,0.978,Middle East,874000000,3751000000,12/1/2006
0.023,0.145,432739,Very Friendly,Saudi Arabia,42,,158214,3.77E+11,0.037,537,79,0.016,0.195,,76,72,0.776,0.335,0.634,0.03,25371936,0.812,Middle East,4769000000,12979000000,12/1/2006
0.027,0.433,53590,Low,Syria,43,,21630,33332844575,0.038,66,336,0.015,0.078,0.08,77,73,0.249,0.38,0.585,0.034,18804914,0.542,Middle East,2113000000,585000000,12/1/2006
0.016,0.144,123875,Very Friendly,United Arab Emirates,19,,45911,2.22E+11,0.023,1109,12,0.008,0.52,,77,75,1.132,0.18,0.813,0.007,4875639,0.826,Middle East,4972000000,8827000000,12/1/2006
0.035,0.479,20796,Moderate,"Yemen",63,,7054,19081726103,0.048,52,248,0.054,0.012,0.18,63,60,0.144,0.449,0.524,0.026,20661714,0.295,Middle East,181000000,225000000,12/1/2006
0.022,,,Not Clustered,American Samoa,,,,,,,,,,,,,,,,,58652,0.88,Oceania,,,12/1/2006
0.013,0.511,371214,Very Friendly,Australia,3,,115020,7.47E+11,0.085,3330,107,0.005,0.66,0.094,84,79,0.947,0.195,0.674,0.13,20697900,0.882,Oceania,20726000000,16446000000,12/1/2006
0.023,0.415,1360,Friendly,Fiji,46,,559,3103099942,0.038,144,140,0.02,0.096,0.073,72,66,0.344,0.3,0.657,0.042,828060,0.503,Oceania,684000000,123000000,12/1/2006
0.018,,851,Not Clustered,French Polynesia,,,,,,,,,0.251,,77,72,0.59,0.269,0.678,0.053,257731,0.566,Oceania,463000000,122000000,12/1/2006
0.019,,,Not Clustered,Guam,,,,,,,,,0.439,,80,74,,0.292,0.642,0.066,158429,0.937,Oceania,,,12/1/2006
0.024,0.318,70,Moderate,Kiribati,31,,10,104668675,0.11,124,120,0.05,0.045,,69,64,0.008,0.364,0.6,0.037,91953,0.436,Oceania,2300000,5600000,12/1/2006
0.035,0.648,92,Moderate,Marshall Islands,17,,30,143352031,0.196,547,128,0.033,0.038,,,,,,,,52084,0.702,Oceania,6600000,400000,12/1/2006
0.025,0.596,103,Low,"Micronesia",16,,,252991205,0.119,285,128,0.036,0.128,0.156,69,67,0.176,0.385,0.575,0.04,105686,0.223,Oceania,23000000,7000000,12/1/2006
0.018,,2780,Not Clustered,New Caledonia,,,,,,,,,0.335,,80,73,0.667,0.262,0.664,0.074,238459,0.646,Oceania,122000000,129000000,12/1/2006
0.014,0.354,33553,Very Friendly,New Zealand,12,,16965,1.10E+11,0.088,2295,172,0.005,0.69,0.082,82,78,0.909,0.213,0.666,0.121,4184600,0.861,Oceania,4792000000,2534000000,12/1/2006
0.032,0.415,4595,Moderate,Papua New Guinea,51,,,5598700444,0.035,31,207,0.055,0.018,0.106,63,59,0.016,0.399,0.575,0.026,6245797,0.131,Oceania,3900000,43000000,12/1/2006
0.029,0.202,158,Friendly,Samoa,35,,57,453082900,0.052,129,224,0.016,0.045,0.117,75,68,0.251,0.393,0.558,0.049,181073,0.21,Oceania,87000000,21200000,12/1/2006
0.034,0.261,180,Friendly,Solomon Islands,56,,59,456735445,0.067,63,80,0.029,0.016,0.139,67,65,0.015,0.412,0.557,0.03,480745,0.183,Oceania,35300000,26500000,12/1/2006
0.029,0.275,176,Friendly,Tonga,32,,57,295998379,0.055,159,164,0.013,0.059,0.12,74,69,0.296,0.38,0.56,0.06,101617,0.232,Oceania,15700000,16400000,12/1/2006
0.029,0.084,48,Friendly,Vanuatu,47,,31,437072934,0.031,64,120,0.017,0.059,0.083,72,68,0.07,0.394,0.572,0.034,214654,0.234,Oceania,109000000,11000000,12/1/2006
0.018,0.476,425,Friendly,Antigua and Barbuda,21,,143,1141418340,0.045,607,184,0.01,0.3,0.109,77,72,1.32,0.28,0.647,0.073,83467,0.286,The Americas,327000000,45000000,12/1/2006
0.018,1.076,174238,Moderate,Argentina,30,,73128,2.64E+11,0.083,454,453,0.015,0.209,0.086,79,71,0.808,0.26,0.637,0.103,38988923,0.903,The Americas,3899000000,4038000000,12/1/2006
0.012,,2274,Not Clustered,Aruba,,,,2421474860,,,,,0.28,0.113,77,72,1.081,0.213,0.698,0.089,100830,0.445,The Americas,1064000000,241000000,12/1/2006
0.015,,1522,Friendly,"Bahamas",,,706,7965588000,0.069,1645,,0.012,0.26,0.055,77,71,0.754,0.249,0.688,0.064,335622,0.823,The Americas,2066000000,541000000,12/1/2006
0.013,,1371,Friendly,Barbados,,,398,4314050000,0.071,826,,0.014,0.553,0.103,77,72,0.862,0.203,0.69,0.107,274923,0.328,The Americas,1235000000,284000000,12/1/2006
0.026,0.348,407,Moderate,Belize,45,,172,1217450000,0.044,192,147,0.018,0.104,0.142,75,69,0.423,0.374,0.585,0.04,278985,0.46,The Americas,260000000,43000000,12/1/2006
0.013,,521,Not Clustered,Bermuda,,,,5414299000,,,,,0.699,,82,76,0.934,,,,64523,1,The Americas,495000000,394000000,12/1/2006
0.028,0.8,14910,Low,Bolivia,50,,6439,11451845341,0.048,58,1080,0.042,0.062,0.119,67,63,0.302,0.379,0.576,0.045,9517395,0.647,The Americas,330000000,360000000,12/1/2006
0.017,0.69,347668,Moderate,Brazil,149,,222818,1.09E+12,0.085,491,2600,0.019,0.282,0.508,76,68,0.531,0.272,0.665,0.063,188134315,0.831,The Americas,4577000000,7501000000,12/1/2006
0.011,0.45,550233,Very Friendly,Canada,3,,268302,1.31E+12,0.1,3904,119,0.005,0.724,0.058,83,78,0.575,0.174,0.694,0.133,32570505,0.802,The Americas,16837000000,26067000000,12/1/2006
,,517,Not Clustered,Cayman Islands,,,,,,,,,0.445,,,,1.85,,,,50026,1,The Americas,509000000,164000000,12/1/2006
0.015,0.251,64393,Very Friendly,Chile,27,,29507,1.55E+11,0.062,587,316,0.008,0.345,0.08,81,75,0.754,0.243,0.675,0.082,16504530,0.877,The Americas,1891000000,1573000000,12/1/2006
0.021,0.84,62940,Very Friendly,Colombia,43,,28568,1.63E+11,0.061,227,456,0.018,0.153,0.129,76,69,0.679,0.304,0.645,0.052,43841370,0.739,The Americas,2009000000,1799000000,12/1/2006
0.017,0.552,7437,Moderate,Costa Rica,77,,4182,22526464409,0.078,410,402,0.009,0.251,0.222,81,76,0.329,0.272,0.668,0.06,4392493,0.669,The Americas,1865000000,577000000,12/1/2006
0.011,,27407,Not Clustered,Cuba,,,10847,52742100000,0.077,360,,0.005,0.112,,80,76,0.014,0.19,0.698,0.112,11301100,0.762,The Americas,2414000000,,12/1/2006
0.014,,,Not Clustered,Curacao,,,,,,,,,,,79,71,,0.206,0.67,0.124,140217,0.904,The Americas,277000000,191000000,12/1/2006
0.015,0.37,110,Friendly,Dominica,14,,42,382299140,0.05,271,147,0.012,0.394,0.095,,,1.011,,,,70690,0.669,The Americas,72000000,10000000,12/1/2006
0.023,0.358,20693,Moderate,Dominican Republic,72,,7068,35965041793,0.052,197,286,0.028,0.148,0.195,75,69,0.486,0.327,0.616,0.057,9479269,0.687,The Americas,3917000000,495000000,12/1/2006
0.023,0.353,29688,Moderate,Ecuador,65,,10255,46802044000,0.065,216,600,0.023,0.072,0.098,78,72,0.605,0.323,0.62,0.057,14023503,0.619,The Americas,492000000,706000000,12/1/2006
0.021,0.347,6846,Moderate,El Salvador,26,,4735,18550700000,0.067,203,320,0.019,0.055,,76,66,0.632,0.35,0.586,0.064,6096692,0.622,The Americas,686000000,307000000,12/1/2006
0.015,,627,Not Clustered,Greenland,,,,1738432116,,,,,0.594,,72,67,0.947,,,,56774,0.832,The Americas,,,12/1/2006
0.019,0.453,231,Moderate,Grenada,20,,81,704762536,0.064,435,140,0.013,0.214,0.099,74,69,0.447,0.293,0.631,0.076,103260,0.359,The Americas,94000000,16000000,12/1/2006
0.034,0.387,12526,Friendly,Guatemala,30,,7940,30231130543,0.073,171,344,0.032,0.065,0.128,73,66,0.552,0.429,0.528,0.043,12995374,0.476,The Americas,919000000,655000000,12/1/2006
0.022,0.39,1291,Moderate,Guyana,41,,500,1458449058,0.041,79,288,0.035,,0.145,68,62,0.523,0.369,0.594,0.037,765367,0.283,The Americas,37000000,49000000,12/1/2006
0.028,0.404,2112,Low,Haiti,202,,2645,4879738636,0.057,30,184,0.064,0.068,0.264,62,58,0.128,0.377,0.581,0.042,9388642,0.458,The Americas,126000000,239000000,12/1/2006
0.028,0.44,7008,Moderate,Honduras,44,,3993,10841723354,0.076,118,424,0.025,0.078,0.174,74,69,0.318,0.392,0.566,0.042,7037428,0.492,The Americas,516000000,425000000,12/1/2006
0.016,0.499,12020,Friendly,Jamaica,8,,4176,11903020644,0.042,187,414,0.018,0.164,0.176,75,69,0.844,0.308,0.615,0.077,2653042,0.53,The Americas,2094000000,315000000,12/1/2006
0.021,0.531,441796,Very Friendly,Mexico,25,,172307,9.67E+11,0.057,515,560,0.016,0.195,0.075,78,73,0.494,0.319,0.627,0.054,112116694,0.766,The Americas,13329000000,9387000000,12/1/2006
0.025,0.635,4466,Moderate,Nicaragua,39,,2824,6786340353,0.063,78,240,0.025,0.028,0.116,75,69,0.331,0.371,0.587,0.042,5524927,0.562,The Americas,231000000,188000000,12/1/2006
0.022,0.441,7371,Friendly,Panama,18,,3093,17137000000,0.07,350,560,0.019,0.173,0.084,79,73,0.634,0.305,0.633,0.062,3428509,0.64,The Americas,1425000000,403000000,12/1/2006
0.025,0.448,3986,Moderate,Paraguay,74,,4076,10662013273,0.057,101,328,0.023,0.08,0.301,74,69,0.537,0.353,0.598,0.048,6014781,0.576,The Americas,112000000,144000000,12/1/2006
0.022,0.383,35064,Very Friendly,Peru,72,,13248,87554128440,0.045,149,424,0.02,0.207,0.239,75,70,0.325,0.316,0.629,0.055,28030688,0.754,The Americas,1775000000,1047000000,12/1/2006
0.012,0.576,,Very Friendly,Puerto Rico,7,,,87276164365,,,140,,0.254,,83,74,0.586,0.219,0.658,0.123,3805214,0.941,The Americas,3369000000,1752000000,12/1/2006
,,,Not Clustered,Sint Maarten (Dutch part),,,,,,,,,,,,,,,,,38272,1,The Americas,651000000,86000000,12/1/2006
,0.523,235,Friendly,St. Kitts and Nevis,19,,79,629511778,0.04,517,172,0.01,0.49,0.093,,,1.024,,,,49823,0.32,The Americas,132000000,14000000,12/1/2006
0.017,0.34,367,Friendly,St. Lucia,20,,119,1018069267,0.065,393,71,0.015,0.245,0.108,76,71,0.63,0.277,0.649,0.074,167658,0.221,The Americas,294000000,39000000,12/1/2006
0.018,,,Not Clustered,St. Martin (French part),,,,,,,,,,,81,75,,,,,28414,,The Americas,,,12/1/2006
0.018,0.45,202,Friendly,St. Vincent and the Grenadines,12,,70,611040126,0.039,218,76,0.019,0.12,0.097,74,69,0.805,0.281,0.648,0.071,108908,0.474,The Americas,113000000,16000000,12/1/2006
0.02,0.279,2442,Low,Suriname,694,,714,2626093294,0.062,323,199,0.025,0.095,0.156,73,66,0.633,0.297,0.641,0.062,505186,0.666,The Americas,109000000,33000000,12/1/2006
0.015,0.372,32152,Friendly,Trinidad and Tobago,43,,19585,18460905284,0.044,625,210,0.023,0.3,0.109,73,66,1.165,0.214,0.712,0.074,1303478,0.097,The Americas,517000000,146000000,12/1/2006
,,143,Not Clustered,Turks and Caicos Islands,,,,,,,,,,,,,,,,,27642,0.883,The Americas,,,12/1/2006
0.014,0.474,5737616,Very Friendly,United States,6,,2296686,1.39E+13,0.159,7110,325,0.007,0.689,0.08,80,75,0.763,0.204,0.672,0.124,298379912,0.801,The Americas,1.33E+11,1.05E+11,12/1/2006
0.015,0.713,6648,Friendly,Uruguay,43,,3183,19579479147,0.083,491,304,0.012,0.294,0.093,80,72,0.7,0.235,0.628,0.136,3330217,0.936,The Americas,711000000,305000000,12/1/2006
0.022,0.498,171825,Low,"Venezuela",141,,63705,1.83E+11,0.057,387,864,0.015,0.152,0.155,76,71,0.691,0.309,0.64,0.051,27190882,0.886,The Americas,843000000,1807000000,12/1/2006
0.013,,,Not Clustered,Virgin Islands (U.S.),,,,,,,,,0.273,,82,76,,0.219,0.67,0.111,107700,0.939,The Americas,1467000000,,12/1/2006
